player,player_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception
Ras-I Dowling,6185,CB,NE,6,1,2.6,77.8,100.0,9.1,7.1,1,0,1,11.1,19,57.3,58.1,81.1,,62.6,38.4,0,17,25.0,2,1,3,89.4,7,72,72,3,5,9,0,49,34,0.8,7.0
Aaron Williams,6186,CB,BUF,11,0,16.7,55.8,100.0,12.0,6.7,0,0,4,9.3,4,51.9,53.0,86.7,,56.2,62.7,0,43,13.6,3,4,3,120.4,24,309,309,6,19,43,5,341,60,1.2,14.2
Jabaal Sheard,6189,ED,CLV,16,0,-2.5,100.0,3.2,4.5,4.5,1,0,0,0.0,8,77.3,68.8,35.2,57.2,74.4,64.7,0,5,12.5,1,0,6,79.2,4,19,595,14,7,4,0,2,12,0.1,0.5
Akeem Ayers,6191,LB,TEN,16,3,4.7,74.5,71.0,9.0,6.7,2,0,4,8.5,31,46.7,59.7,9.3,74.7,67.0,52.2,1,46,25.6,10,4,7,117.7,35,326,459,11,26,47,4,384,249,1.2,11.0
Bruce Carter,6192,LB,DAL,11,0,5.1,78.0,90.3,9.0,7.0,0,0,2,4.9,9,64.4,72.0,64.5,61.1,76.5,86.7,0,59,6.3,2,2,2,114.2,32,306,339,10,30,41,2,308,178,1.1,9.6
Jarvis Jenkins,6193,DI,WAS,17,0,,,0.3,,,0,0,0,,32,61.2,57.2,47.7,53.5,64.6,60.3,0,,0.0,0,0,3,0.0,0,1,347,1,2,0,0,0,0,0.0,
Brooks Reed,6194,ED,HST,14,0,5.5,66.7,18.0,19.3,12.8,0,0,1,16.7,13,73.1,71.2,85.6,62.8,68.6,71.2,0,13,12.5,1,1,0,79.9,4,79,438,8,7,6,0,32,16,0.4,8.0
Rahim Moore,6197,S,DEN,17,8,13.2,70.0,98.9,30.6,21.4,0,0,3,10.0,10,61.3,67.1,41.0,59.5,83.4,90.2,1,70,7.8,4,3,2,109.4,21,690,698,8,39,30,2,293,102,0.5,14.0
Marcus Gilchrist,6202,CB,SD,16,2,6.4,83.6,88.6,8.4,7.1,1,0,2,3.6,27,55.9,59.0,23.2,67.6,75.2,65.7,0,54,11.6,5,2,2,126.1,46,418,472,10,36,55,4,465,203,1.2,10.1
Da'Quan Bowers,6203,ED,TB,10,0,3.5,50.0,7.4,16.0,8.0,0,0,1,50.0,30,67.1,71.1,57.7,58.0,77.9,63.6,0,4,0.0,0,1,1,56.3,1,16,216,6,5,2,0,4,0,0.3,4.0
Marvin Austin,6204,DI,NYG,8,0,,,1.9,,,0,0,0,,21,60.0,64.1,80.2,58.7,63.7,71.0,0,,,0,0,0,0.0,0,1,53,0,0,0,0,0,0,0.0,
Brandon Harris,6212,CB,HST,8,1,10.7,50.0,96.7,11.4,5.7,0,0,5,17.9,13,48.4,51.1,13.8,61.4,76.9,59.5,0,63,21.4,3,5,5,95.5,14,178,184,2,10,28,1,268,122,1.7,19.1
Nate Irving,6219,LB,DEN,8,0,0.0,0.0,77.3,,16.0,0,0,0,0.0,10,47.2,57.3,71.8,55.6,71.7,28.8,0,,100.0,1,0,0,39.6,0,17,22,0,0,1,0,0,0,0.0,
Kelvin Sheppard,6220,LB,BUF,16,1,3.2,72.2,88.1,12.8,9.3,0,0,1,5.6,4,69.5,69.8,43.4,85.3,61.7,84.9,0,12,5.6,1,1,1,100.5,13,178,202,9,16,18,1,85,49,0.5,6.5
Justin Houston,6222,ED,KC,16,2,2.9,68.0,33.0,10.0,6.8,0,0,1,4.0,16,75.6,81.6,75.5,76.1,73.6,78.8,1,42,7.1,1,1,1,87.1,17,173,525,12,11,25,1,190,154,1.1,11.2
Martez Wilson,6224,ED,NO,16,4,5.7,66.7,13.4,15.0,10.0,0,0,1,33.3,20,68.9,68.8,0.0,73.3,54.5,74.1,0,12,0.0,0,1,3,89.6,2,32,238,4,2,3,0,23,8,0.8,11.5
Jurrell Casey,6229,DI,TEN,16,0,,,2.6,,,1,0,0,,31,59.6,79.2,69.6,62.6,83.7,74.0,0,,0.0,0,0,2,0.0,0,11,418,4,3,0,0,0,0,0.0,
Chris Culliver,6232,CB,SF,19,6,15.0,52.6,100.0,11.7,6.2,0,0,10,10.5,28,67.8,68.1,35.3,,76.7,68.2,3,56,8.9,5,10,8,82.9,50,621,621,6,45,95,5,743,161,1.3,14.9
Mason Foster,6236,LB,TB,16,6,4.1,77.8,83.4,11.7,9.1,0,0,1,2.8,30,62.8,63.8,61.4,57.4,64.7,77.7,1,17,9.5,4,1,2,100.2,28,337,404,12,32,36,2,230,139,0.7,8.2
Allen Bailey,6238,DI,KC,8,0,,,2.8,,,0,0,0,,16,60.8,46.7,80.4,46.5,53.2,72.3,0,,0.0,0,0,0,0.0,0,3,108,0,1,0,0,0,0,0.0,
Johnny Patrick,6240,CB,NO,15,0,13.1,68.6,95.8,6.5,4.4,0,0,1,2.9,20,36.8,39.4,25.2,40.7,88.3,58.4,0,34,18.2,4,1,2,139.2,24,161,168,2,18,35,5,339,97,2.2,14.1
Shareece Wright,6241,CB,SD,9,0,8.1,50.0,96.8,10.5,5.3,0,0,2,12.5,27,74.4,73.8,80.4,48.0,69.2,66.5,0,23,18.2,2,2,1,62.0,8,91,94,5,9,16,0,70,40,0.8,8.8
Curtis Marsh,6242,CB,PHI,9,0,14.4,80.0,100.0,8.5,6.8,0,0,1,20.0,24,49.0,52.8,78.3,,66.9,36.4,0,25,25.0,1,1,1,115.0,4,36,36,1,3,5,0,58,15,1.7,14.5
Akeem Dent,6243,LB,ATL,17,3,3.3,87.5,88.6,11.4,10.0,1,0,2,8.3,2,58.8,67.0,48.5,56.0,73.9,78.7,0,53,8.3,2,2,2,137.3,21,249,281,4,19,24,2,247,188,1.0,11.8
Chris Conte,6245,S,CHI,15,3,13.7,61.5,97.2,31.6,19.5,0,0,3,11.5,6,61.5,60.2,35.1,46.6,62.6,68.2,2,30,5.1,2,3,4,59.3,16,525,540,2,34,26,0,237,38,0.5,14.8
Curtis Brown,6247,CB,PIT,7,0,10.1,73.3,100.0,6.3,4.6,1,0,0,0.0,25,34.2,36.5,79.6,,63.6,48.7,0,39,18.2,2,0,1,120.4,11,73,73,1,9,15,1,126,40,1.8,11.5
Sione Fua,6249,DI,CAR,13,0,,,0.7,,,0,0,0,,5,62.9,39.8,58.1,55.5,34.2,56.1,0,,0.0,0,0,1,0.0,0,1,140,1,1,0,0,0,0,0.0,
K.J. Wright,6251,LB,SEA,17,8,3.5,71.4,83.1,8.5,6.0,0,0,4,4.8,29,68.5,67.0,62.1,62.7,64.1,78.4,1,24,3.3,2,4,2,86.1,60,527,634,17,50,84,1,514,373,1.0,8.6
Da'Norris Searcy,6252,S,BUF,13,1,19.2,60.0,95.9,44.7,26.8,0,0,1,20.0,4,58.8,67.5,8.7,44.7,88.0,90.1,0,44,10.0,1,1,1,104.2,3,142,148,0,8,5,0,75,9,0.6,25.0
Sam Acho,6255,ED,ARZ,16,3,2.2,68.4,30.2,12.5,8.5,1,0,0,0.0,1,75.0,62.0,70.5,59.4,54.6,68.3,2,13,5.3,1,0,3,34.2,13,166,549,13,15,19,0,67,66,0.4,5.2
Christian Ballard,6258,DI,MIN,17,0,,,0.8,,,0,0,0,,18,69.4,63.6,52.5,64.7,59.4,48.6,0,,40.0,2,0,2,0.0,0,2,251,4,3,0,0,0,0,0.0,
Quinton Carter,6260,S,DEN,2,0,,,90.9,,,0,0,0,,10,61.2,60.6,71.1,57.3,60.0,,0,,,0,0,0,0.0,0,10,11,0,0,0,0,0,0,0.0,
Colin McCarthy,6261,LB,TEN,7,1,6.6,85.7,88.7,11.0,9.4,0,0,0,0.0,31,49.6,40.2,81.0,45.2,39.8,56.9,1,47,20.0,4,0,0,98.9,18,204,230,4,15,21,0,271,160,1.4,15.1
Chimdi Chekwa,6265,CB,OAK,2,0,7.5,50.0,100.0,9.0,4.5,0,0,1,50.0,23,79.7,75.7,73.0,,59.5,45.9,0,7,0.0,0,1,0,58.3,1,10,10,1,1,2,0,7,5,0.8,7.0
Casey Matthews,6268,LB,PHI,5,0,4.7,33.3,84.6,10.0,3.3,0,0,0,0.0,24,45.8,53.1,74.1,56.4,61.0,75.8,0,5,,0,0,0,42.4,1,11,13,0,0,3,0,5,8,0.5,5.0
Jalil Brown,6270,CB,KC,9,0,12.4,55.3,100.0,10.0,5.5,0,0,2,5.3,16,46.3,46.5,35.0,,56.1,55.2,0,30,11.8,2,2,3,109.8,21,218,218,3,15,38,3,322,110,1.5,15.3
Chris Prosinski,6273,S,JAX,16,4,11.2,82.6,99.5,19.4,16.0,0,0,3,13.0,15,54.5,53.9,48.7,53.4,56.4,53.0,1,40,13.9,5,3,1,137.8,19,394,396,3,27,23,5,274,79,0.7,14.4
Roc Carmichael,6279,CB,HST,2,0,9.0,50.0,100.0,9.7,4.8,0,0,1,16.7,13,59.7,60.3,76.7,,60.1,78.8,0,49,0.0,0,1,0,85.4,3,36,36,1,5,6,0,60,22,2.1,20.0
Cortez Allen,6280,CB,PIT,15,0,9.4,58.4,93.7,7.6,4.4,1,0,9,11.7,25,84.7,84.3,86.7,62.3,68.2,65.1,2,31,12.1,4,9,3,68.5,45,359,383,8,29,77,1,448,157,1.3,10.0
Davon House,6283,CB,GB,8,1,12.1,51.1,99.6,9.1,4.6,1,0,5,11.1,12,72.4,72.6,84.9,81.9,54.6,65.9,0,37,5.6,1,5,2,101.6,23,224,225,5,16,45,4,295,78,1.4,12.8
Buster Skrine,6289,CB,CLV,16,0,10.5,73.1,97.8,6.6,4.8,2,0,10,10.8,8,60.4,63.0,87.7,55.1,72.7,59.8,0,64,12.3,8,10,10,114.6,68,485,496,16,57,93,5,751,251,1.7,11.0
Brandon Burton,6291,CB,MIN,1,0,,,100.0,,,0,0,0,,18,62.0,53.2,70.1,,60.0,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Josh Thomas,6295,CB,CAR,13,3,10.3,62.7,99.7,11.3,7.1,0,0,6,11.8,5,59.7,61.0,48.8,,73.3,74.9,0,46,7.1,2,6,4,102.1,32,376,377,9,23,51,2,424,157,1.2,13.3
Shiloh Keo,6296,S,HST,7,2,17.0,50.0,92.3,69.0,34.5,1,0,0,0.0,13,61.1,56.6,0.0,48.0,61.1,77.9,1,7,0.0,0,0,2,18.8,1,72,78,1,4,2,0,7,0,0.1,7.0
DeJon Gomes,6298,S,WAS,12,4,11.2,54.5,94.0,20.7,11.3,0,0,3,13.6,32,65.8,60.0,29.3,46.9,48.9,58.9,1,73,7.7,2,3,2,78.4,12,265,282,5,20,22,1,183,84,0.7,15.3
Ahmad Black,6303,S,TB,16,5,15.6,60.0,95.7,35.3,21.2,0,0,3,20.0,30,63.7,66.2,80.6,78.6,61.3,61.8,2,80,10.7,3,3,1,104.2,9,336,351,1,20,15,3,191,96,0.6,21.2
Richard Sherman,6306,CB,SEA,18,5,15.3,43.9,99.9,15.3,6.7,2,0,18,18.4,29,92.5,92.3,89.2,86.3,60.0,71.7,8,56,6.1,3,18,6,44.4,43,686,687,8,41,98,3,695,140,1.1,16.2
Chris Carter,6314,ED,PIT,3,1,0.0,50.0,43.5,25.0,12.5,0,0,1,50.0,25,78.7,62.8,80.1,53.0,53.7,77.1,0,-3,0.0,0,1,0,56.3,1,27,62,0,0,2,0,-3,4,-0.1,-3.0
Chykie Brown,6316,CB,BLT,11,4,10.8,56.4,98.4,13.0,7.3,0,0,4,10.3,3,50.3,49.0,5.8,45.8,61.5,58.3,0,44,14.3,4,4,4,84.6,22,301,306,5,20,39,1,252,70,0.9,11.5
Pernell McPhee,6317,DI,BLT,16,0,,,0.3,,,0,0,0,,3,62.7,66.9,54.4,63.0,67.1,78.9,0,,100.0,1,0,1,0.0,0,1,361,3,0,0,0,0,0,0.0,
Chris White,6321,ED,BUF,1,0,2.0,100.0,83.3,2.5,2.5,0,0,0,0.0,4,46.8,48.9,68.5,59.6,64.2,78.0,0,23,0.0,0,0,0,118.8,2,5,6,0,1,2,0,32,28,6.4,16.0
Mistral Raymond,6322,S,MIN,11,0,19.3,58.3,98.4,33.1,19.3,0,0,1,8.3,18,31.3,31.0,0.0,50.8,59.3,62.0,0,33,9.1,1,1,2,127.4,7,247,251,0,10,12,2,107,24,0.5,15.3
Byron Maxwell,6325,CB,SEA,4,0,14.8,35.7,100.0,22.6,8.1,0,0,1,7.1,29,71.8,73.1,82.0,,74.0,79.9,0,21,0.0,0,1,1,52.4,5,115,115,0,5,14,0,69,20,0.6,13.8
D.J. Smith,6338,LB,GB,6,2,7.6,66.7,76.0,11.5,7.7,0,0,3,14.3,12,67.8,64.2,33.2,62.3,58.0,76.1,0,23,6.7,1,3,2,118.2,14,174,229,5,12,21,2,145,58,0.9,10.4
Colin Jones,6342,S,CAR,1,0,24.5,0.0,100.0,,8.5,0,0,0,0.0,5,65.3,68.5,71.8,,60.8,78.2,0,,0.0,0,0,0,39.6,0,19,19,0,1,2,0,0,0,0.0,
Brian Rolle,6345,LB,PHI,2,0,3.0,100.0,60.0,3.0,3.0,0,0,0,0.0,24,45.3,35.1,67.8,56.7,48.3,75.1,0,7,0.0,0,0,0,95.8,1,3,5,0,1,1,0,7,4,2.3,7.0
J.T. Thomas,6347,LB,CHI,2,0,,,80.0,,,0,0,0,,6,63.9,64.2,66.0,60.0,61.0,,0,,100.0,1,0,0,0.0,0,4,5,0,0,0,0,0,0,0.0,
Tyler Sash,6350,S,NYG,3,1,3.5,100.0,100.0,13.0,13.0,0,0,0,0.0,21,57.8,54.5,72.6,,56.7,80.1,0,13,0.0,0,0,0,102.1,2,27,27,0,2,2,0,17,10,0.7,8.5
Jacquian Williams,6354,LB,NYG,10,0,6.0,77.8,78.3,10.9,8.4,0,0,0,0.0,21,54.3,58.6,77.9,58.8,66.0,88.2,0,36,0.0,0,0,0,105.8,14,159,203,6,14,18,0,169,84,1.1,12.1
Justin Rogers,6358,CB,BUF,15,2,7.1,66.1,98.7,8.8,5.8,0,0,4,6.5,4,44.4,48.4,85.4,47.4,73.9,66.9,1,41,13.3,4,4,2,93.3,41,384,389,5,24,62,2,477,260,1.3,11.6
D'Aundre Reed,6367,ED,MIN,4,0,,,7.1,,,0,0,0,,18,59.5,60.6,74.8,60.9,62.3,,0,,,0,0,0,0.0,0,1,14,0,0,0,0,0,0,0.0,
Anthony Gaitor,6374,CB,TB,4,0,5.5,68.0,95.9,5.4,3.6,0,0,5,20.0,30,59.8,55.0,80.3,47.0,39.5,27.1,0,23,37.5,3,5,1,113.8,17,93,97,4,5,25,2,170,87,1.9,10.0
Markus White,6376,ED,TB,3,0,,,5.9,,,0,0,0,,30,60.0,56.3,74.1,55.4,59.9,,0,,,0,0,0,0.0,0,1,17,0,0,0,0,0,0,0.0,
Andrew Gachkar,6386,LB,SD,5,1,5.8,100.0,84.0,7.8,7.8,0,0,0,0.0,27,50.7,56.2,77.1,64.7,63.0,67.2,0,16,14.3,1,0,0,142.1,5,42,50,1,5,5,1,43,21,1.1,8.6
Jimmy Wilson,6387,CB,MIA,15,4,8.2,65.6,89.1,8.4,5.5,0,0,3,4.7,17,57.1,55.0,51.5,49.6,56.9,69.3,0,38,4.0,1,3,2,99.6,42,377,423,6,20,64,2,498,287,1.4,11.9
Malcolm Smith,6394,LB,SEA,9,0,5.9,72.7,85.9,10.0,7.3,0,0,1,9.1,29,65.6,69.0,72.8,50.2,71.6,76.6,0,11,0.0,0,1,0,85.4,8,85,99,3,8,11,0,60,42,0.8,7.5
Eric Hagg,6400,S,CLV,11,0,7.0,72.7,98.2,12.9,9.4,0,0,1,4.5,8,61.3,63.9,81.8,85.2,61.8,47.9,0,44,22.2,4,1,1,111.7,16,223,227,5,14,22,1,179,62,0.9,11.2
Tommie Campbell,6403,CB,TEN,4,0,7.4,42.9,98.0,15.7,6.7,0,0,1,14.3,31,81.4,70.8,79.5,60.0,27.7,55.1,0,8,16.7,1,1,0,50.3,3,49,50,2,5,7,0,19,6,0.4,6.3
Spencer Paysinger,6419,LB,NYG,9,2,3.8,100.0,90.2,4.5,4.5,0,0,0,0.0,21,59.7,64.9,75.9,55.9,66.8,64.1,0,23,0.0,0,0,0,103.7,10,46,51,2,5,10,0,89,51,2.0,8.9
Alex Albright,6431,LB,DAL,9,0,3.4,60.0,85.1,13.2,7.9,0,0,0,0.0,9,50.5,58.2,83.8,55.6,67.7,69.8,0,14,33.3,2,0,0,112.1,6,80,94,1,4,10,3,49,31,0.6,8.2
Chris Harris Jr.,6457,CB,DEN,16,2,8.4,56.8,89.0,11.4,6.5,0,0,5,6.2,10,90.0,90.2,88.8,47.7,90.0,78.5,3,46,7.5,3,5,1,66.5,46,557,626,14,35,81,2,472,216,0.9,10.3
Jeff Tarpinian,6478,LB,NE,1,0,,,100.0,,,0,0,0,,19,63.0,72.4,69.4,,65.1,74.9,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Josh Bynes,6503,LB,BLT,6,1,7.0,88.9,86.5,11.1,9.9,0,0,0,0.0,3,52.4,67.4,79.7,53.9,79.0,79.3,0,28,16.7,1,0,0,113.0,8,90,104,2,4,9,0,100,56,1.1,12.5
Josh Victorian,6509,CB,PIT,4,0,11.2,64.7,98.9,8.0,5.2,0,0,4,23.5,25,56.5,55.6,81.6,58.0,52.5,27.0,0,19,30.8,4,4,1,107.7,11,92,93,0,9,17,1,131,36,1.5,11.9
Nick Bellore,6515,LB,NYJ,1,0,,,80.0,,,0,0,0,,22,62.3,63.3,67.6,60.0,,,0,,,0,0,0,0.0,0,4,5,0,0,0,0,0,0,0.0,
Darrin Walls,6553,CB,NYJ,3,0,22.6,20.0,98.0,45.0,9.0,0,0,1,20.0,22,69.9,69.9,79.8,59.0,65.9,75.2,0,37,0.0,0,1,1,57.9,1,48,49,0,2,5,0,37,0,0.8,37.0
Mario Addison,6558,ED,CAR,11,0,,,10.4,,,0,0,0,,5,63.4,73.8,78.5,70.2,65.5,73.9,0,,,0,0,0,0.0,0,8,77,1,0,0,0,0,0,0.0,
Anthony Walters,6575,S,CHI,4,1,6.5,100.0,98.8,19.5,19.5,0,0,0,0.0,6,59.7,51.6,76.8,57.8,33.9,48.4,0,21,0.0,0,0,0,99.0,4,80,81,2,4,4,0,31,5,0.4,7.8
Kevin Rutland,6605,CB,JAX,6,1,11.7,80.0,100.0,7.4,5.9,0,0,0,0.0,15,53.6,58.0,80.7,,74.1,50.1,0,51,33.3,2,0,0,152.1,8,61,61,1,3,10,1,143,57,2.4,17.9
Jeron Johnson,6621,S,SEA,18,1,17.0,66.7,75.7,42.5,28.3,0,0,0,0.0,29,65.3,68.5,80.4,60.7,70.4,85.2,0,1,0.0,0,0,0,109.7,2,87,115,3,2,3,1,0,4,0.0,0.0
Michael Morgan,6623,LB,SEA,8,2,2.1,87.5,85.1,8.0,7.0,0,0,0,0.0,29,66.9,64.3,72.2,51.7,62.1,81.9,0,13,0.0,0,0,0,92.2,7,57,67,1,4,8,0,49,35,0.9,7.0
Ron Parker,6625,CB,SEA,2,0,6.0,0.0,100.0,,20.0,0,0,0,0.0,29,68.8,68.8,74.8,,60.0,,0,,,0,0,0,39.6,0,20,20,0,0,1,0,0,0,0.0,
Vince Agnew,6629,CB,DAL,4,0,8.5,100.0,100.0,4.5,4.5,0,0,0,0.0,9,35.1,33.4,72.5,,60.0,,0,21,,0,0,0,118.8,2,9,9,0,0,2,0,34,17,3.8,17.0
Jonathan Freeny,6633,LB,MIA,4,0,12.0,50.0,100.0,14.0,7.0,0,0,0,0.0,17,57.3,60.7,70.1,,62.6,59.7,0,8,0.0,0,0,0,60.4,1,15,15,1,2,2,0,8,5,0.6,8.0
Demarcus Dobbs,6655,DI,SF,8,0,,,10.5,,,0,0,0,,28,60.5,81.5,75.6,51.3,87.7,74.0,0,,,0,0,0,0.0,0,2,19,0,0,0,0,0,0,0.0,
Mana Silva,6662,S,BUF,4,0,,,94.1,,,0,0,0,,4,47.9,48.3,75.3,55.4,65.5,82.0,0,,0.0,0,0,1,0.0,0,32,34,0,3,0,0,0,0,0.0,
David Sims,6667,S,PHI,2,0,9.5,75.0,100.0,10.0,7.5,0,0,1,25.0,24,64.8,54.6,76.2,,37.9,39.7,0,9,0.0,0,1,0,92.7,3,32,32,1,5,4,0,27,5,0.9,9.0
Mister Alexander,6697,LB,HST,3,0,,,100.0,,,0,0,0,,13,62.2,69.9,73.8,,66.3,,0,,,0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,
Isa Abdul-Quddus,6722,S,NO,12,3,16.9,43.8,96.9,45.7,20.0,0,0,6,37.5,20,82.3,72.5,81.8,39.7,35.7,54.9,2,25,10.0,3,6,0,21.9,7,340,351,2,24,16,0,88,29,0.3,12.6
Bront Bird,6731,LB,SD,4,0,4.3,50.0,88.0,13.4,6.7,0,0,0,0.0,27,85.2,82.8,75.4,63.2,64.9,81.3,1,10,0.0,0,0,0,17.5,5,73,83,2,3,10,0,32,14,0.5,6.4
M.D. Jennings,6752,S,GB,17,5,11.5,40.9,97.1,42.7,17.5,0,0,1,4.5,12,63.6,61.7,81.9,41.8,58.0,79.1,1,14,3.1,1,1,0,69.3,9,408,420,3,26,22,3,61,24,0.2,6.8
Brandian Ross,6755,CB,OAK,6,0,7.7,63.2,96.0,7.5,4.7,0,0,0,0.0,23,67.7,72.4,81.7,67.6,75.8,87.5,0,34,0.0,0,0,0,96.6,12,95,99,6,13,19,1,111,68,1.2,9.3
Mark Herzlich,6767,LB,NYG,7,3,7.5,87.5,92.3,8.3,7.3,0,0,0,0.0,21,59.2,57.5,76.5,66.0,55.7,68.7,0,24,0.0,0,0,0,139.6,7,60,65,1,7,8,1,64,22,1.1,9.1
Ricardo Silva,6773,S,DET,8,0,12.6,53.3,98.8,29.0,15.5,0,0,2,13.3,11,56.0,58.2,80.5,53.0,64.2,49.0,1,31,23.5,4,2,0,52.1,8,247,250,2,13,15,0,120,39,0.5,15.0
Joe Young,6786,S,IND,10,0,-1.7,100.0,96.6,61.7,61.7,0,0,0,0.0,14,66.1,66.4,0.0,57.8,70.4,73.2,0,20,0.0,0,0,2,118.1,3,199,206,0,6,3,0,37,42,0.2,12.3
Mario Butler,6797,CB,DAL,1,0,,,100.0,,,0,0,0,,9,62.4,63.2,69.3,,60.0,,0,,,0,0,0,0.0,0,5,5,0,0,0,0,0,0,0.0,
Orie Lemon,6800,LB,DAL,1,1,,,100.0,,,0,0,0,,9,67.5,52.0,75.8,,44.6,78.2,0,,0.0,0,0,0,0.0,0,9,9,0,0,0,0,0,0,0.0,
LeQuan Lewis,6810,CB,TB,4,0,13.3,66.7,100.0,7.8,5.2,0,0,1,11.1,30,80.9,71.6,79.1,,28.9,33.9,1,29,0.0,0,1,0,61.6,6,47,47,1,6,9,0,94,26,2.0,15.7
James Dockery,6814,CB,CAR,4,2,12.6,75.0,99.2,10.0,7.5,0,0,1,6.3,5,62.7,64.3,81.3,,71.8,85.2,0,30,0.0,0,1,0,103.1,12,124,125,2,13,16,0,148,25,1.2,12.3
Thomas Keiser,6852,ED,CAR,4,0,5.0,100.0,4.6,3.0,3.0,0,0,0,0.0,5,56.1,56.7,78.6,55.3,63.8,39.9,0,11,0.0,0,0,0,112.5,1,3,65,0,1,1,0,11,6,3.7,11.0
Sterling Moore,6871,CB,DAL,12,0,12.9,77.1,100.0,8.5,6.5,1,0,2,5.7,9,58.0,58.9,85.8,,61.5,79.5,0,44,4.8,1,2,2,128.0,27,244,244,7,20,35,1,452,158,2.0,16.7
Tracy Wilson,6945,CB,TEN,1,0,,,100.0,,,0,0,0,,31,61.1,62.2,68.0,,60.0,,0,,,0,0,0,0.0,0,2,2,0,0,0,0,0,0,0.0,
Michael Wilhoite,6989,LB,SF,1,0,-5.0,100.0,100.0,6.0,6.0,0,0,0,0.0,28,62.3,64.4,70.7,,60.7,,0,-4,,0,0,0,79.2,1,7,7,0,0,1,0,-4,1,-0.7,-4.0
Will Hill III,6999,S,NYG,9,1,4.5,76.9,94.1,13.6,10.5,0,0,0,0.0,21,63.8,71.3,81.2,66.1,85.7,90.3,0,23,0.0,0,0,0,134.9,10,143,152,1,15,13,2,91,47,0.7,9.1
Craig Robertson,7003,LB,CLV,16,3,4.0,77.1,87.6,6.8,5.2,0,0,1,1.4,8,66.0,61.3,76.3,61.7,50.8,49.4,2,55,15.8,9,1,0,93.9,54,390,445,14,45,70,1,582,398,1.6,10.8
Morris Claiborne,7012,CB,DAL,15,2,10.6,69.6,99.4,9.8,6.8,2,0,7,10.1,9,69.0,64.3,41.1,43.9,48.0,64.9,1,38,6.3,3,7,8,107.8,48,499,502,7,43,69,4,571,227,1.2,11.9
Mark Barron,7013,S,TB,16,3,13.5,64.6,96.2,20.9,13.5,0,0,7,14.6,30,43.3,55.3,85.6,55.6,81.2,70.5,1,33,18.4,9,7,3,114.1,31,678,705,1,37,48,4,451,124,0.7,14.5
Luke Kuechly,7015,LB,CAR,16,15,5.1,79.4,94.3,9.1,7.2,0,0,4,5.9,5,64.3,72.5,82.7,56.0,78.2,87.5,2,25,6.5,5,4,1,95.0,54,512,543,23,57,68,2,502,240,1.0,9.3
Stephon Gilmore,7016,CB,BUF,16,0,13.5,56.3,100.0,11.8,6.7,0,0,8,9.2,4,61.4,61.3,11.9,,69.5,75.9,1,41,2.3,1,8,12,91.0,49,619,619,7,42,87,3,736,244,1.3,15.0
Fletcher Cox,7018,DI,PHI,15,0,,,0.3,,,0,0,1,,24,67.8,71.0,73.2,66.9,61.0,77.6,0,,20.0,1,1,1,0.0,0,1,304,6,4,0,0,0,0,0.0,
Michael Brockers,7020,DI,SL,13,0,9.7,66.7,5.6,9.5,6.3,1,0,0,0.0,26,51.9,61.9,61.9,62.9,66.8,59.5,0,8,0.0,0,0,2,118.1,2,19,339,6,4,3,1,15,1,0.8,7.5
Bruce Irvin,7021,ED,SEA,18,1,11.0,0.0,3.5,,13.0,0,0,0,0.0,29,77.1,61.0,31.9,68.3,37.5,60.6,0,,20.0,1,0,3,39.6,0,14,405,11,3,1,0,0,0,0.0,
Quinton Coples,7022,DI,NYJ,16,1,,,3.1,,,0,0,1,,22,62.9,55.5,13.2,64.4,51.5,69.4,0,,40.0,2,1,5,0.0,0,10,323,7,2,0,0,0,0,0.0,
Dre Kirkpatrick,7023,CB,CIN,3,0,16.0,75.0,100.0,8.7,6.5,0,0,0,0.0,7,62.9,60.5,76.7,,50.5,76.6,0,13,0.0,0,0,0,103.1,3,26,26,0,3,4,0,37,2,1.4,12.3
Melvin Ingram III,7024,ED,SD,16,2,6.4,80.0,13.8,5.4,4.3,1,0,1,10.0,27,41.6,61.1,0.0,66.4,72.2,68.4,0,22,40.0,4,1,5,143.8,8,45,325,3,4,10,1,105,62,2.4,13.1
Shea McClellin,7025,ED,CHI,13,0,1.0,100.0,5.3,7.0,7.0,0,0,0,0.0,6,61.6,62.7,61.6,62.6,59.8,29.5,0,9,66.7,2,0,1,89.6,2,15,284,3,1,2,0,11,9,0.8,5.5
Chandler Jones,7027,ED,NE,16,1,6.0,100.0,2.7,13.0,13.0,0,0,0,0.0,19,66.1,75.3,51.8,73.2,69.0,66.8,0,7,20.0,1,0,3,95.8,1,13,487,7,3,1,0,7,1,0.5,7.0
