player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Eric Martin,8309,ED,CLV,6,0,0,8,58.8,0,2,25,96.2,8.0,2,0,4.0,0,26,25,2,0,56.6,0,1,13,100.0,7.7,1,3.8,0,13,13,1
Rashaan Melvin,8334,CB,BLT,5,0,0,3,58.5,0,0,1,0.5,0.0,0,2,0.0,0,205,1,0,0,,0,0,0,0.0,,0,,0,85,0,0
Casey Walker,8355,DI,BLT,6,0,0,3,49.1,0,3,81,100.0,4.9,4,0,3.1,1,91,91,4,0,52.2,0,1,36,100.0,5.6,2,4.2,1,39,39,2
Demontre Hurst,8359,CB,CHI,11,0,0,6,89.4,3,1,11,3.8,18.2,2,0,18.2,0,287,11,4,0,90.6,2,1,6,3.3,33.3,2,25.0,0,183,6,3
Tony Jefferson,8361,S,ARZ,17,0,0,1,71.1,2,4,34,8.4,5.9,2,3,11.8,1,431,36,7,0,60.1,1,1,17,9.7,0.0,0,11.8,1,175,17,3
Stefan Charles,8387,DI,BUF,16,0,0,4,54.2,1,4,182,100.0,6.0,11,0,3.0,3,192,192,8,0,57.9,0,4,76,100.0,10.5,8,3.9,1,79,79,5
Jeff Heath,8396,S,DAL,14,0,0,9,54.3,0,1,2,1.9,0.0,0,2,25.0,0,104,2,1,0,58.8,0,0,1,2.3,0.0,0,0.0,0,44,1,0
Kenneth Boatright,8413,ED,DAL,1,0,0,9,51.7,0,0,13,100.0,0.0,0,0,0.0,0,13,13,0,0,56.5,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Jayson DiManche,8414,LB,CIN,3,0,0,7,52.7,1,0,7,25.0,14.3,1,1,7.1,0,28,7,1,0,54.2,1,0,3,37.5,33.3,1,16.7,0,8,3,1
Joplo Bartu,8455,LB,ATL,16,0,1,2,54.3,0,2,25,10.7,8.0,2,2,8.0,1,244,26,3,0,57.4,0,1,8,9.4,12.5,1,18.8,1,85,8,2
Cody Davis,8458,S,SL,4,0,0,26,58.8,0,0,0,8.3,,0,0,,0,12,1,0,0,58.8,0,0,0,25.0,,0,,0,4,1,0
Brynden Trawick,8471,S,BLT,7,0,0,3,66.4,1,0,6,20.0,16.7,1,0,8.3,0,30,6,1,0,52.5,0,0,3,18.8,0.0,0,0.0,0,16,3,0
Lowell Rose,8473,CB,MIA,2,0,0,17,,0,0,1,10.0,0.0,0,0,0.0,0,10,1,0,0,,0,0,0,,,0,,0,0,0,0
Nickell Robey-Coleman,8483,CB,BUF,16,0,1,4,48.8,1,4,31,7.1,6.5,2,4,11.3,1,452,32,6,0,52.2,1,3,14,6.5,7.1,1,14.3,0,232,15,4
Wes Horton,8484,ED,CAR,18,1,0,5,54.7,4,8,247,96.2,6.9,17,2,3.6,3,266,256,15,0,59.8,2,6,102,97.2,11.8,12,6.9,3,108,105,11
LaRoy Reynolds,8500,LB,JAX,4,0,1,15,69.1,1,1,6,11.5,50.0,3,2,16.7,0,52,6,2,0,,0,0,0,0.0,,0,,0,8,0,0
Mike Purcell,8530,DI,SF,2,0,0,28,57.1,0,1,14,100.0,14.3,2,0,3.6,0,15,15,1,0,58.7,0,1,11,100.0,18.2,2,4.5,0,12,12,1
Jadeveon Clowney,8636,LB,HST,4,0,0,13,50.5,0,3,92,91.3,6.5,6,1,1.6,0,103,94,3,0,47.8,0,1,38,95.2,2.6,1,1.3,0,42,40,1
Khalil Mack,8640,ED,OAK,16,3,0,23,68.8,10,40,439,85.4,13.0,57,1,6.6,4,561,479,54,3,77.9,6,28,197,91.5,20.8,41,10.7,4,234,214,38
Justin Gilbert,8643,CB,CLV,13,0,2,8,73.8,1,0,3,1.1,0.0,0,6,16.7,0,273,3,1,0,61.8,1,0,1,0.7,0.0,0,50.0,0,141,1,1
Anthony Barr,8644,LB,MIN,12,1,0,18,75.4,5,11,103,25.3,16.5,17,1,11.7,4,455,115,20,0,82.4,3,4,47,27.4,25.5,12,16.0,4,190,52,11
Aaron Donald,8648,DI,SL,16,2,0,26,77.8,6,29,426,97.0,11.0,47,2,6.2,9,468,454,44,1,86.2,5,17,176,97.0,17.0,30,10.2,7,199,193,29
Ryan Shazier,8650,LB,PIT,9,0,0,25,55.4,0,4,17,11.7,17.6,3,0,11.8,0,179,21,4,0,66.3,0,3,8,11.5,37.5,3,18.8,0,78,9,3
C.J. Mosley,8652,LB,BLT,18,1,0,3,66.9,10,15,113,14.7,15.0,17,5,13.7,3,807,119,28,0,55.4,5,8,61,18.0,16.4,10,10.7,0,366,66,13
Calvin Pryor,8653,S,NYJ,15,0,0,22,63.8,1,2,24,5.8,12.5,3,0,10.4,1,430,25,4,0,56.9,1,1,11,6.8,9.1,1,9.1,0,177,12,2
Ha Ha Clinton-Dix,8656,S,GB,18,0,0,12,68.2,1,3,20,3.2,15.0,3,2,15.0,1,664,21,5,0,65.4,1,0,6,2.2,16.7,1,25.0,1,325,7,2
Dee Ford,8658,ED,KC,11,0,0,16,63.1,3,5,85,87.5,12.9,11,0,7.1,2,104,91,10,0,68.7,3,5,61,97.1,18.0,11,9.8,2,68,66,10
Darqueze Dennard,8659,CB,CIN,8,0,0,7,79.7,0,0,2,3.3,0.0,0,0,50.0,1,61,2,1,0,58.1,0,0,1,2.6,0.0,0,0.0,0,39,1,0
Marcus Smith,8661,LB,PHI,6,0,0,24,47.0,1,2,14,27.1,7.1,1,0,10.7,0,59,16,3,0,48.3,1,2,9,27.8,11.1,1,16.7,0,36,10,3
Deone Bucannon,8662,S,ARZ,17,0,1,1,33.8,1,2,106,20.7,4.7,5,1,3.3,2,531,110,5,0,47.0,1,1,49,19.6,8.2,4,4.1,1,265,52,3
Dominique Easley,8664,DI,NE,11,0,0,19,47.6,3,7,182,97.5,7.1,13,2,3.3,1,199,194,11,0,47.4,2,5,103,98.2,8.7,9,4.4,1,114,112,8
Jimmie Ward,8665,CB,SF,8,0,1,28,33.5,0,1,8,4.8,0.0,0,4,6.3,0,209,10,1,0,35.9,0,1,3,4.4,0.0,0,16.7,0,114,5,1
Bradley Roby,8666,CB,DEN,17,0,0,10,62.7,0,1,7,1.1,14.3,1,6,21.4,1,644,7,2,0,47.6,0,0,4,1.2,0.0,0,0.0,0,347,4,0
Demarcus Lawrence,8669,ED,DAL,9,0,0,9,65.0,1,11,165,97.2,10.3,17,0,4.8,2,179,174,14,0,78.2,1,7,74,98.8,18.9,14,8.1,2,81,80,10
Ra'Shede Hageman,8672,DI,ATL,15,0,0,2,54.9,0,3,83,100.0,6.0,5,0,3.0,1,92,92,4,0,56.3,0,2,29,100.0,6.9,2,3.4,0,32,32,2
Kyle Van Noy,8675,LB,DET,8,0,0,11,52.4,0,0,6,26.9,0.0,0,0,0.0,0,26,7,0,0,59.1,0,0,1,16.7,0.0,0,0.0,0,6,1,0
Lamarcus Joyner,8676,CB,SL,10,0,3,26,58.2,0,3,28,14.6,14.3,4,5,8.9,1,205,30,4,0,45.3,0,2,9,11.6,11.1,1,11.1,0,95,11,2
Stephon Tuitt,8681,DI,PIT,17,0,0,25,53.0,5,14,274,100.0,7.3,20,0,4.2,2,289,289,21,0,58.3,2,9,111,100.0,10.8,12,5.9,1,116,116,12
Trent Murphy,8682,ED,WAS,15,1,0,32,59.6,6,15,274,78.7,10.2,28,1,4.9,3,371,292,24,0,51.6,2,9,144,87.9,12.5,18,5.2,2,182,160,13
Timmy Jernigan,8683,DI,BLT,13,0,0,3,62.4,8,12,202,98.6,10.9,22,0,7.4,5,219,216,25,0,71.4,6,11,87,98.9,21.8,19,12.1,2,95,94,19
Jeremiah Attaochu,8685,ED,SD,11,1,0,27,79.8,2,7,101,89.2,12.9,13,3,6.4,2,130,116,11,1,91.3,1,7,49,92.3,24.5,12,12.2,2,65,60,10
Ego Ferguson,8686,DI,CHI,16,3,0,6,58.1,0,7,153,100.0,5.9,9,2,3.6,2,158,158,9,1,62.5,0,5,58,100.0,12.1,7,7.8,2,60,60,7
Kony Ealy,8695,ED,CAR,17,0,0,5,58.7,5,10,213,96.9,8.9,19,3,5.4,4,227,220,19,0,65.8,4,3,86,98.9,11.6,10,7.6,3,89,88,10
Dezmen Southward,8703,S,ATL,13,0,0,2,66.9,1,0,6,3.4,16.7,1,0,25.0,1,207,7,2,0,74.6,1,0,2,1.5,0.0,0,25.0,0,132,2,1
Christian Kirksey,8706,LB,CLV,16,0,2,8,52.5,1,5,61,16.4,9.8,6,2,8.2,2,403,66,8,0,59.2,1,3,22,14.0,22.7,5,18.2,2,178,25,6
Scott Crichton,8707,ED,MIN,2,0,0,18,58.5,1,1,10,100.0,20.0,2,0,10.0,0,10,10,2,0,60.9,1,0,6,100.0,16.7,1,8.3,0,6,6,1
Preston Brown,8708,LB,BUF,16,0,0,4,49.0,2,2,45,7.5,6.7,3,2,4.4,0,640,48,4,0,58.0,2,2,20,7.2,15.0,3,10.0,0,290,21,4
Jay Bromley,8709,DI,NYG,8,0,0,21,52.1,0,2,59,98.5,3.4,2,0,1.7,0,65,64,2,0,57.3,0,2,25,100.0,8.0,2,4.0,0,27,27,2
Chris Borland,8712,LB,SF,9,0,0,28,77.2,0,4,25,10.5,28.0,7,1,12.0,1,267,28,5,0,73.6,0,3,13,14.6,38.5,5,11.5,0,96,14,3
Terrence Brooks,8714,S,BLT,7,0,0,3,65.5,1,1,5,2.6,20.0,1,0,20.0,0,192,5,2,0,59.5,1,0,1,0.9,0.0,0,50.0,0,112,1,1
Will Sutton III,8717,DI,CHI,15,2,0,6,50.4,1,9,251,100.0,3.6,9,1,2.0,0,257,257,10,2,48.3,0,4,98,100.0,1.0,1,2.0,0,100,100,4
Kareem Martin,8719,DI,ARZ,11,1,0,1,52.5,0,4,121,97.7,5.0,6,1,2.5,1,133,130,5,0,59.4,0,3,58,100.0,8.6,5,4.3,1,66,66,4
Phillip Gaines,8722,CB,KC,8,0,1,16,48.3,1,0,4,1.8,0.0,0,2,12.5,0,227,4,1,0,49.4,1,0,3,2.6,0.0,0,16.7,0,116,3,1
Will Clarke,8723,ED,CIN,7,0,0,7,49.0,0,2,38,95.3,5.3,2,0,2.6,0,43,41,2,0,52.6,0,2,16,94.4,12.5,2,6.3,0,18,17,2
Bashaud Breeland,8737,CB,WAS,16,0,2,32,62.0,1,1,5,1.3,20.0,1,13,20.0,0,528,7,2,0,54.4,1,0,2,0.9,0.0,0,25.0,0,222,2,1
Justin Ellis,8742,DI,OAK,16,1,0,23,50.1,1,10,280,99.3,3.9,11,1,2.0,0,306,304,11,1,56.9,1,6,91,100.0,6.6,6,3.8,0,98,98,7
Cassius Marsh,8743,ED,SEA,5,0,0,29,49.0,0,0,37,95.1,0.0,0,0,0.0,0,41,39,0,0,51.7,0,0,9,90.9,0.0,0,0.0,0,11,10,0
DaQuan Jones,8747,DI,TEN,7,0,0,31,60.8,2,3,72,100.0,8.3,6,0,4.9,1,73,73,6,0,56.8,0,1,22,100.0,13.6,3,6.8,1,22,22,2
Andre Williams,8748,HB,NYG,1,0,0,21,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Aaron Colvin,8749,CB,JAX,6,1,0,15,90.5,2,1,5,2.9,40.0,2,2,30.0,0,170,5,3,0,,1,0,0,0.0,,1,,0,96,0,1
Keith McGill,8751,CB,OAK,4,0,0,23,60.0,0,0,1,1.1,0.0,0,0,0.0,0,93,1,0,0,,0,0,0,0.0,,0,,0,40,0,0
Anthony Hitchens,8754,LB,DAL,15,0,0,9,49.9,3,3,26,8.3,3.8,1,2,11.5,0,339,28,6,0,53.4,2,1,14,10.2,7.1,1,10.7,0,157,16,3
Marqueston Huff,8757,CB,TEN,11,0,0,31,73.2,0,3,8,4.3,25.0,2,0,31.3,1,209,9,4,0,79.1,0,3,6,9.0,33.3,2,41.7,1,78,7,4
Walt Aikens,8760,S,MIA,8,0,1,17,,0,0,1,2.7,0.0,0,1,0.0,0,37,1,0,0,,0,0,0,0.0,,0,,0,14,0,0
Tre Boston,8763,S,CAR,11,0,0,5,64.3,1,1,6,2.1,16.7,1,0,16.7,0,291,6,2,0,59.4,0,0,1,0.7,0.0,0,0.0,0,142,1,0
Dontae Johnson,8764,CB,SF,13,0,0,28,86.2,3,2,10,3.3,30.0,3,3,25.0,0,337,11,5,0,69.7,2,2,6,3.4,33.3,2,33.3,0,177,6,4
Brock Vereen,8766,S,CHI,13,0,0,6,47.5,0,1,2,0.6,0.0,0,0,25.0,0,315,2,1,0,47.5,0,1,2,1.2,0.0,0,25.0,0,170,2,1
Kevin Pierre-Louis,8767,LB,SEA,5,0,0,29,53.6,0,4,17,27.4,5.9,1,0,11.8,0,62,17,4,0,57.8,0,2,8,28.6,0.0,0,12.5,0,28,8,2
Nevin Lawson,8768,CB,DET,2,0,0,11,52.2,0,0,4,9.8,0.0,0,0,0.0,0,41,4,0,0,,0,0,0,0.0,,0,,0,17,0,0
Prince Shembo,8774,LB,ATL,14,0,1,2,70.1,1,3,26,16.8,15.4,4,1,11.5,1,155,26,5,0,68.5,1,2,11,21.2,9.1,1,13.6,0,52,11,3
Telvin Smith Sr.,8779,LB,JAX,16,0,0,15,77.4,1,3,20,5.2,10.0,2,1,20.0,2,427,22,6,0,89.0,1,1,12,6.0,16.7,2,25.0,2,217,13,4
Bene Benwikere,8783,CB,CAR,12,1,0,5,76.4,2,5,9,2.4,11.1,1,0,38.9,0,379,9,7,0,56.3,1,2,2,1.0,0.0,0,75.0,0,197,2,3
Aaron Lynch,8785,ED,SF,16,3,0,28,66.5,8,27,305,90.7,13.8,42,2,7.7,6,364,330,41,1,67.3,2,19,166,97.4,16.9,28,9.3,5,190,185,26
Avery Williamson,8786,LB,TEN,14,1,1,31,57.3,3,7,107,25.8,6.5,7,4,8.4,4,434,112,14,1,55.7,0,3,44,32.6,9.1,4,10.2,3,141,46,6
Nat Berhe,8787,S,NYG,5,0,0,21,60.0,0,0,3,11.1,0.0,0,0,0.0,0,27,3,0,0,60.0,0,0,2,11.1,0.0,0,0.0,0,18,2,0
Jeremiah George,8789,LB,JAX,1,0,0,15,60.0,0,0,1,25.0,0.0,0,0,0.0,0,4,1,0,0,,0,0,0,,,0,,0,0,0,0
Lamin Barrow,8791,LB,DEN,4,0,0,10,57.2,0,0,9,26.5,11.1,1,0,0.0,0,34,9,0,0,58.8,0,0,7,35.0,14.3,1,0.0,0,20,7,0
Caraun Reid,8793,DI,DET,11,1,0,11,56.1,0,3,60,100.0,3.3,2,0,2.5,0,67,67,3,0,50.7,0,0,16,100.0,0.0,0,0.0,0,20,20,0
Chris Smith,8794,ED,JAX,7,0,0,15,59.0,1,4,76,97.5,10.5,8,0,7.2,3,81,79,8,0,62.5,1,4,60,100.0,13.3,8,9.2,3,62,62,8
Ed Stinson,8795,DI,ARZ,10,0,0,1,49.0,2,3,126,99.3,4.8,6,1,2.0,0,135,134,5,0,53.5,2,2,62,98.5,8.1,5,3.2,0,68,67,4
Ryan Carrethers,8800,DI,SD,6,0,0,27,51.6,0,0,31,100.0,0.0,0,0,0.0,0,34,34,0,0,51.0,0,0,11,100.0,0.0,0,0.0,0,12,12,0
Jonathan Newsome,8801,ED,IND,19,0,0,14,65.3,5,16,270,85.6,7.8,21,2,6.9,8,333,285,29,0,69.2,1,10,136,90.6,8.8,12,7.7,5,160,145,16
Vinnie Sunseri,8802,S,NO,4,0,0,20,60.0,0,0,1,12.5,0.0,0,0,0.0,0,8,1,0,0,60.0,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Ronald Powell,8804,LB,NO,1,0,0,20,58.7,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Jordan Tripp,8806,LB,MIA,4,0,0,17,,0,0,3,37.5,0.0,0,0,0.0,0,8,3,0,0,,0,0,0,0.0,,0,,0,3,0,0
Devon Kennard,8809,LB,NYG,10,1,0,21,81.8,0,4,38,26.9,15.8,6,1,18.4,5,145,39,9,0,66.0,0,1,11,28.9,18.2,2,13.6,1,38,11,2
Jeoffrey Pagan,8812,DI,HST,15,0,0,13,46.2,0,0,90,100.0,1.1,1,0,0.0,0,100,100,0,0,48.5,0,0,33,100.0,0.0,0,0.0,0,37,37,0
E.J. Gaines,8823,CB,SL,15,0,0,26,75.2,2,0,20,3.4,10.0,2,3,5.0,0,582,20,2,0,59.7,0,0,8,3.5,12.5,1,0.0,0,229,8,0
Zach Moore,8833,DI,NE,6,0,0,19,56.0,0,4,52,96.6,13.5,7,1,5.8,1,58,56,5,0,59.0,0,4,31,97.1,22.6,7,9.7,1,34,33,5
Drew Jackson,8837,LB,IND,10,0,0,14,57.6,0,1,8,26.7,12.5,1,0,6.3,0,30,8,1,0,51.6,0,0,5,41.7,0.0,0,0.0,0,12,5,0
IK Enemkpali,8844,LB,NYJ,5,2,0,22,73.3,0,5,32,97.2,12.5,4,0,7.8,0,36,35,5,0,69.4,0,3,20,100.0,15.0,3,7.5,0,22,22,3
Marquis Flowers,8846,LB,CIN,7,0,0,7,59.1,0,0,2,5.1,0.0,0,0,0.0,0,39,2,0,0,,0,0,0,0.0,,0,,0,12,0,0
Dan McCullers,8849,DI,PIT,10,0,0,25,59.7,0,3,39,100.0,7.7,3,0,3.8,0,39,39,3,0,58.1,0,1,11,100.0,9.1,1,4.5,0,11,11,1
Andre Hal,8850,CB,HST,10,0,0,13,47.9,0,1,5,3.8,0.0,0,1,10.0,0,131,5,1,0,53.8,0,1,3,4.9,0.0,0,16.7,0,61,3,1
T.J. Carrie,8853,CB,OAK,12,0,1,23,62.4,1,2,5,1.4,0.0,0,5,30.0,0,350,5,3,0,62.4,1,2,5,3.0,0.0,0,30.0,0,166,5,3
Shamar Stephen,8854,DI,MIN,16,0,0,18,56.6,1,9,173,100.0,6.4,11,0,2.9,0,184,184,10,0,52.3,0,3,57,100.0,5.3,3,2.6,0,60,60,3
Beau Allen,8858,DI,PHI,15,0,0,24,57.5,2,2,106,100.0,7.5,8,1,2.8,1,110,110,5,0,62.0,1,1,38,100.0,13.2,5,5.3,1,40,40,3
Trevor Reilly,8867,ED,NYJ,9,0,0,22,57.4,0,0,14,56.0,7.1,1,0,0.0,0,25,14,0,0,67.2,0,0,3,60.0,33.3,1,0.0,0,5,3,0
Terrence Fede,8868,ED,MIA,7,0,0,17,51.9,1,0,48,98.0,4.2,2,0,3.1,1,49,48,2,0,56.3,1,0,22,95.7,9.1,2,6.8,1,23,22,2
Shelby Harris,8869,ED,OAK,1,0,0,23,58.1,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Corey Nelson,8876,LB,DEN,6,0,0,10,45.7,0,3,15,18.1,0.0,0,0,10.0,0,83,15,3,0,46.6,0,2,12,27.3,0.0,0,8.3,0,44,12,2
