player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
Eddie Pleasant,7593,S,HST,17,0,1,13,65.5,0,1,11,3.4,9.1,1,5,13.6,1,323,11,2,0,72.4,0,1,7,4.5,14.3,1,21.4,1,156,7,2
Chris Lewis-Harris,7624,CB,CIN,5,0,0,7,72.7,1,0,2,3.4,0.0,0,0,25.0,0,58,2,1,0,62.2,1,0,1,3.6,0.0,0,50.0,0,28,1,1
Will Johnson,7639,FB,PIT,1,0,0,25,,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Harrison Smith,7641,S,MIN,14,0,0,18,77.3,5,5,35,7.3,8.6,3,0,20.0,2,535,39,12,0,72.4,2,1,11,5.6,9.1,1,31.8,2,234,13,5
Mike Martin,7644,DI,TEN,4,0,0,31,58.2,0,1,30,97.1,3.3,1,0,1.7,0,35,34,1,0,51.6,0,0,12,100.0,0.0,0,0.0,0,14,14,0
Malik Jackson,7647,DI,DEN,19,7,1,10,75.4,12,56,612,100.0,13.2,81,8,6.7,7,653,653,75,7,82.2,9,39,304,100.0,19.4,59,9.9,6,329,329,54
Brandon Marshall,7648,LB,DEN,19,0,1,10,61.0,1,12,111,17.2,16.2,18,4,7.7,2,680,117,15,0,58.6,0,6,52,16.7,17.3,9,9.6,2,324,54,8
Josh Norman,7649,CB,CAR,19,1,2,5,76.3,0,1,6,0.7,33.3,2,8,25.0,1,856,6,2,0,72.6,0,1,4,0.9,50.0,2,37.5,1,450,4,2
Corey White,7652,CB,ARZ,5,1,0,1,74.7,0,1,2,3.7,0.0,0,0,25.0,0,82,3,1,0,56.3,0,0,0,4.0,,0,,0,25,1,0
Justin Bethel,7654,CB,ARZ,16,0,1,1,69.5,1,2,14,3.8,14.3,2,3,10.7,0,396,15,3,0,72.1,1,1,11,6.2,9.1,1,9.1,0,195,12,2
Kourtnei Brown,7679,ED,TB,5,0,0,30,55.6,1,4,59,95.3,8.5,5,0,4.2,0,64,61,5,0,61.2,1,4,34,100.0,14.7,5,7.4,0,35,35,5
Dezman Moses,7696,ED,KC,9,0,0,16,56.4,1,4,37,85.4,8.1,3,1,6.8,0,48,41,5,0,56.0,1,2,26,96.7,7.7,2,5.8,0,30,29,3
Neiko Thorpe,7716,CB,OAK,14,0,1,23,60.0,0,1,1,0.3,100.0,1,8,50.0,0,351,1,1,0,60.0,0,1,1,0.6,100.0,1,50.0,0,176,1,1
Ishmaa'ily Kitchen,7726,DI,NE,1,0,0,19,65.0,0,1,7,100.0,14.3,1,0,7.1,0,7,7,1,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Cordarro Law,7727,ED,SD,9,0,0,27,62.0,2,6,41,97.7,14.6,6,0,9.8,0,43,42,8,0,64.9,2,3,21,100.0,23.8,5,11.9,0,22,22,5
Will Tukuafu,7764,FB,SEA,3,0,0,29,54.9,0,0,6,100.0,0.0,0,1,0.0,0,6,6,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Barkevious Mingo,7787,ED,CLV,16,0,0,8,63.5,0,8,78,55.6,12.8,10,1,5.1,0,162,90,8,0,58.2,0,5,41,72.3,14.6,6,6.1,0,65,47,5
D.J. Hayden,7793,CB,OAK,16,0,2,23,65.4,0,1,5,0.8,20.0,1,8,30.0,1,612,5,2,0,68.4,0,1,4,1.5,25.0,1,37.5,1,266,4,2
Sheldon Richardson,7794,DI,NYJ,11,2,0,22,75.9,9,39,386,94.5,13.7,53,2,8.0,7,417,394,55,2,77.9,6,19,173,98.9,15.0,26,9.5,4,178,176,29
Star Lotulelei,7795,DI,CAR,17,2,0,5,51.8,2,13,364,98.7,4.9,18,1,2.1,0,389,384,15,2,56.4,2,9,170,100.0,8.8,15,3.2,0,182,182,11
Kenny Vaccaro,7796,S,NO,16,0,2,20,56.5,1,10,51,9.1,9.8,5,6,16.7,3,647,59,14,0,54.4,0,6,22,9.8,13.6,3,27.3,3,275,27,9
Jarvis Jones,7798,ED,PIT,17,2,0,25,67.0,2,15,226,71.1,13.3,30,0,5.5,4,332,236,21,0,83.6,2,12,88,75.8,27.3,24,12.5,4,124,94,18
Eric Reid,7799,S,SF,16,0,0,28,66.1,1,0,22,3.8,9.1,2,1,6.8,1,637,24,2,0,70.6,0,0,5,1.8,20.0,1,20.0,1,273,5,1
Desmond Trufant,7803,CB,ATL,16,0,3,2,80.8,1,0,2,0.3,50.0,1,7,75.0,1,582,2,2,0,73.7,0,0,1,0.3,0.0,0,100.0,1,294,1,1
Sharrif Floyd,7804,DI,MIN,14,1,0,18,65.1,2,19,323,99.7,9.3,30,3,4.8,5,341,340,26,1,65.2,1,12,146,100.0,13.7,20,7.9,5,155,155,18
Bjoern Werner,7805,ED,IND,9,0,0,14,50.5,0,4,41,59.2,4.9,2,1,4.9,0,71,42,4,0,50.0,0,0,10,76.9,0.0,0,0.0,0,13,10,0
Datone Jones,7807,DI,GB,17,3,1,12,61.3,9,23,305,98.4,12.5,38,3,6.2,3,317,312,35,2,62.4,7,20,181,98.9,16.6,30,9.1,3,187,185,30
Sylvester Williams,7809,DI,DEN,18,1,0,10,57.9,1,14,313,99.1,5.8,18,2,3.0,2,330,327,17,1,60.3,0,10,124,99.2,8.1,10,5.6,2,133,132,12
Alec Ogletree,7811,LB,SL,4,0,0,26,67.2,1,5,20,14.0,35.0,7,1,25.0,2,157,22,8,0,62.2,0,2,6,14.3,33.3,2,33.3,1,49,7,3
Johnathan Cyprien,7814,S,JAX,14,0,1,15,70.0,1,5,20,3.6,10.0,2,4,15.0,0,612,22,6,0,73.9,0,1,4,1.8,25.0,1,12.5,0,274,5,1
Darius Slay,7817,CB,DET,16,0,1,11,47.2,0,2,2,0.3,0.0,0,3,50.0,0,616,2,2,0,47.2,0,2,2,0.7,0.0,0,50.0,0,284,2,2
Manti Te'o,7819,LB,SD,12,0,0,27,55.3,2,5,49,12.7,12.2,6,2,11.2,2,432,55,9,0,57.1,1,2,24,15.3,8.3,2,6.3,0,176,27,3
Tank Carradine,7821,DI,SF,14,0,0,28,63.1,2,11,118,99.2,12.7,15,1,6.4,1,126,125,14,0,70.2,1,8,56,100.0,21.4,12,9.8,1,59,59,10
Kawann Short,7825,DI,CAR,19,4,0,5,87.7,13,53,579,99.0,15.5,90,3,8.1,14,613,607,80,2,84.3,7,37,321,100.0,17.8,57,9.7,9,340,340,53
Kevin Minter,7826,LB,ARZ,18,1,0,1,63.9,7,15,136,22.6,11.8,16,5,8.8,1,637,144,23,0,68.8,4,7,54,22.7,16.7,9,12.0,1,255,58,12
Kiko Alonso,7827,LB,PHI,11,0,0,24,46.0,0,4,44,16.4,11.4,5,1,4.5,0,281,46,4,0,48.1,0,2,22,16.8,13.6,3,4.5,0,131,22,2
Johnathan Hankins,7830,DI,NYG,9,1,0,21,55.5,3,11,204,98.3,7.8,16,1,3.4,0,229,225,14,1,62.6,3,10,74,100.0,18.9,14,8.8,0,88,88,13
Jon Bostic,7831,LB,NE,4,0,0,19,46.6,1,0,9,25.0,0.0,0,0,5.6,0,36,9,1,0,47.8,0,0,7,36.8,0.0,0,0.0,0,19,7,0
Jamie Collins Sr.,7833,LB,NE,14,0,0,19,87.2,3,11,109,21.0,14.7,16,0,13.8,8,553,116,22,0,90.9,3,10,63,31.8,22.2,14,19.8,6,214,68,19
Margus Hunt,7834,ED,CIN,7,0,0,7,55.7,0,4,38,95.3,13.2,5,0,5.3,0,43,41,4,0,55.4,0,3,13,88.2,23.1,3,11.5,0,17,15,3
Jamar Taylor,7835,CB,MIA,12,0,0,17,55.5,0,1,2,0.7,0.0,0,5,25.0,0,425,3,1,0,,0,0,0,0.0,,0,,0,175,0,0
Arthur Brown,7837,LB,BLT,2,0,0,3,53.6,0,0,3,33.3,0.0,0,0,0.0,0,9,3,0,0,53.6,0,0,3,60.0,0.0,0,0.0,0,5,3,0
D.J. Swearinger Sr.,7838,S,ARZ,10,0,0,1,53.1,0,0,7,4.9,0.0,0,1,0.0,0,144,7,0,0,58.3,0,0,1,1.6,0.0,0,0.0,0,63,1,0
Robert Alford,7841,CB,ATL,15,0,3,2,61.6,0,0,7,1.3,14.3,1,7,0.0,0,555,7,0,0,52.4,0,0,3,1.1,0.0,0,0.0,0,283,3,0
Dwayne Gratz,7845,CB,JAX,12,0,0,15,59.1,0,0,1,0.3,0.0,0,2,0.0,0,297,1,0,0,,0,0,0,0.0,,0,,0,147,0,0
Sio Moore,7847,LB,IND,8,0,0,14,58.9,0,1,8,25.6,0.0,0,1,6.3,0,43,11,1,0,62.2,0,0,4,46.7,0.0,0,0.0,0,15,7,0
Bennie Logan,7848,DI,PHI,14,0,0,24,49.6,1,11,265,99.6,4.5,12,2,2.6,1,283,282,13,0,49.6,1,5,97,100.0,5.2,5,4.1,1,104,104,7
Tyrann Mathieu,7850,CB,ARZ,14,3,1,1,83.2,2,8,39,7.0,12.8,5,6,15.4,1,586,41,11,0,79.1,1,4,15,6.3,33.3,5,23.3,1,253,16,6
Blidi Wreh-Wilson,7851,CB,TEN,9,0,1,31,59.1,0,1,1,0.5,0.0,0,2,50.0,0,203,1,1,0,59.1,0,1,1,1.1,0.0,0,50.0,0,91,1,1
T.J. McDonald,7852,S,SL,11,0,0,26,64.1,1,4,36,8.1,8.3,3,0,9.7,1,467,38,6,0,59.2,0,1,17,11.7,5.9,1,8.8,1,162,19,2
J.J. Wilcox,7861,S,DAL,16,0,0,9,65.7,1,0,4,0.9,0.0,0,3,12.5,0,469,4,1,0,54.3,0,0,3,1.5,0.0,0,0.0,0,201,3,0
Damontre Moore,7862,ED,MIA,14,1,0,17,56.5,5,13,207,95.7,10.1,21,4,5.8,3,234,224,21,1,57.1,5,9,129,97.9,13.2,17,7.0,2,144,141,16
John Jenkins,7863,DI,NO,14,1,0,20,58.0,1,8,225,96.1,5.8,13,0,2.4,1,255,245,10,1,66.8,0,6,65,98.6,12.3,8,6.2,1,72,71,7
Logan Ryan,7864,CB,NE,18,0,0,19,53.4,0,1,3,0.4,0.0,0,4,16.7,0,732,3,1,0,55.1,0,1,2,0.6,0.0,0,25.0,0,319,2,1
Shawn Williams,7865,S,CIN,15,0,0,7,50.6,0,1,10,2.5,0.0,0,1,5.0,0,399,10,1,0,59.1,0,0,1,0.5,0.0,0,0.0,0,194,1,0
Jordan Hill,7868,DI,SEA,12,1,0,29,55.3,4,19,225,95.2,8.0,18,0,5.1,0,249,237,23,1,62.4,3,11,117,100.0,11.1,13,6.0,0,125,125,14
Corey Lemonier,7869,ED,SF,10,0,0,28,53.2,2,5,101,78.3,8.9,9,2,3.5,0,143,112,7,0,59.5,2,3,49,85.3,14.3,7,5.1,0,68,58,5
Brandon Williams,7875,DI,BLT,16,1,0,3,57.8,2,16,344,99.5,5.8,20,2,3.2,2,377,375,20,1,60.3,0,9,105,100.0,8.6,9,5.2,1,121,121,10
Akeem Spence,7882,DI,TB,8,0,0,30,70.2,4,11,154,99.4,11.0,17,2,5.5,1,161,160,16,0,74.6,2,7,55,100.0,18.2,10,8.2,0,57,57,9
Alex Okafor,7885,ED,ARZ,13,1,0,1,62.2,8,26,292,90.7,9.9,29,2,6.5,2,343,311,36,0,68.7,4,14,106,95.9,17.9,19,9.4,1,121,116,19
Jelani Jenkins,7886,LB,MIA,13,0,0,17,60.5,0,4,18,5.4,16.7,3,1,11.1,0,389,21,4,0,69.6,0,2,11,8.4,18.2,2,9.1,0,143,12,2
Duke Williams,7887,S,BUF,13,0,0,4,76.0,3,2,16,9.7,12.5,2,0,21.9,1,165,16,6,0,67.8,1,1,6,15.8,16.7,1,16.7,0,38,6,2
Shamarko Thomas,7893,S,PIT,4,0,0,25,59.0,0,0,1,12.5,0.0,0,0,0.0,0,8,1,0,0,,0,0,0,0.0,,0,,0,4,0,0
B.W. Webb,7896,CB,TEN,8,1,0,31,69.3,0,0,3,1.8,0.0,0,1,0.0,0,168,3,0,0,59.3,0,0,1,1.2,0.0,0,0.0,0,84,1,0
Gerald Hodges,7902,LB,SF,14,0,0,28,90.5,1,5,17,8.6,41.2,7,2,17.6,0,233,20,6,0,87.3,1,2,6,8.8,50.0,3,25.0,0,80,7,3
William Gholston,7908,ED,TB,16,2,1,30,62.2,4,27,301,97.5,11.3,34,7,6.1,3,324,316,34,0,60.0,1,13,103,99.1,15.5,16,7.8,1,108,107,15
Malliciah Goodman,7909,ED,ATL,4,0,0,2,57.2,1,4,78,100.0,9.0,7,0,3.2,0,79,79,5,0,60.0,1,3,32,100.0,12.5,4,6.3,0,33,33,4
John Simon,7911,ED,HST,17,0,0,13,60.8,7,14,257,61.6,10.9,28,1,6.4,6,453,279,27,0,63.1,6,10,137,83.0,13.1,18,8.0,3,182,151,19
Devin Taylor,7914,ED,DET,15,1,0,11,60.8,4,23,351,97.9,10.8,38,1,6.4,9,381,373,36,1,65.6,3,19,176,97.5,16.5,29,9.7,6,199,194,28
Montori Hughes,7921,DI,NYG,7,0,0,21,56.8,0,2,46,95.8,6.5,3,0,2.2,0,48,46,2,0,66.0,0,1,13,100.0,15.4,2,3.8,0,13,13,1
Lavar Edwards,7924,ED,BUF,1,0,0,4,56.9,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,56.9,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Jonathan Meeks,7925,S,BUF,4,0,0,4,56.5,0,0,2,20.0,0.0,0,0,0.0,0,10,2,0,0,60.0,0,0,1,33.3,0.0,0,0.0,0,3,1,0
Steve Williams,7927,CB,SD,11,0,0,27,93.0,0,0,2,1.2,0.0,0,5,50.0,1,171,2,1,0,58.4,0,0,1,1.2,0.0,0,0.0,0,83,1,0
A.J. Klein,7930,LB,CAR,14,0,0,5,62.8,0,1,14,7.4,0.0,0,2,17.9,2,217,16,3,0,67.2,0,0,4,3.7,0.0,0,25.0,1,107,4,1
Quinton Dial,7939,DI,SF,15,1,0,28,58.9,4,11,302,100.0,6.6,20,2,3.5,3,322,322,18,1,69.0,2,7,101,100.0,11.9,12,5.4,1,111,111,10
Micah Hyde,7941,S,GB,17,0,0,12,59.8,0,1,14,2.9,14.3,2,2,10.7,1,488,14,2,0,65.2,0,1,9,3.2,22.2,2,16.7,1,282,9,2
Josh Boyd,7949,DI,GB,2,0,0,12,81.2,0,2,14,100.0,14.3,2,0,7.1,0,15,15,2,0,83.4,0,1,5,100.0,20.0,1,10.0,0,6,6,1
Josh Evans,7951,S,JAX,14,1,0,15,68.1,0,0,4,1.5,0.0,0,2,0.0,0,400,6,0,0,54.3,0,0,1,1.6,0.0,0,0.0,0,183,3,0
Rufus Johnson,7964,LB,NE,1,0,0,19,52.2,0,1,10,100.0,10.0,1,0,5.0,0,10,10,1,0,53.1,0,1,7,100.0,14.3,1,7.1,0,7,7,1
Cornelius Washington,7969,DI,CHI,1,0,0,6,60.0,0,0,0,100.0,,0,0,,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Bacarri Rambo,7972,S,BUF,14,0,0,4,59.7,3,3,29,6.6,6.9,2,0,13.8,1,455,30,7,0,65.2,1,0,6,4.0,33.3,2,25.0,1,150,6,2
Nate Palmer,7974,LB,GB,12,0,0,12,42.2,1,0,56,18.6,3.6,2,1,2.7,1,301,56,2,0,42.3,1,0,27,21.6,3.7,1,1.9,0,125,27,1
Kapron Lewis-Moore,7981,ED,BLT,5,0,0,3,50.6,0,0,29,100.0,0.0,0,0,0.0,0,32,32,0,0,52.2,0,0,9,100.0,0.0,0,0.0,0,11,11,0
Stacy McGee,7987,DI,OAK,16,0,0,23,48.0,1,7,227,99.6,4.0,9,1,1.8,0,245,244,8,0,49.3,0,3,92,100.0,4.3,4,1.6,0,99,99,3
Vince Williams,7988,LB,PIT,13,0,0,25,84.1,0,2,19,18.7,15.8,3,0,10.5,1,107,20,3,0,91.5,0,2,10,22.4,30.0,3,20.0,1,49,11,3
Mike Catapano,7989,DI,NYJ,3,0,0,22,59.7,1,2,41,83.7,12.2,5,0,6.1,1,49,41,4,0,59.8,1,1,22,95.7,13.6,3,9.1,1,23,22,3
Michael Mauti,7995,LB,NO,10,0,0,20,62.8,0,0,4,6.9,0.0,0,0,0.0,0,72,5,0,0,,0,0,0,0.0,,0,,0,19,0,0
Armonty Bryant,7999,ED,CLV,14,0,0,8,59.1,6,10,243,92.4,9.9,24,2,5.8,6,275,254,22,0,61.8,2,6,100,93.8,14.0,14,9.0,5,113,106,13
Jordan Poyer,8000,S,CLV,14,0,0,8,59.9,1,0,13,5.2,15.4,2,2,11.5,1,270,14,2,0,59.3,1,0,7,6.9,14.3,1,7.1,0,116,8,1
Nick Williams,8006,DI,KC,14,0,0,16,50.9,0,7,104,100.0,6.7,7,1,3.4,0,111,111,7,0,50.7,0,2,54,100.0,3.7,2,1.9,0,60,60,2
David Bass,8016,ED,TEN,15,3,0,31,57.8,2,12,220,77.3,5.5,12,2,4.1,2,299,231,16,0,49.8,2,6,107,84.8,8.4,9,4.7,1,132,112,9
David King,8022,DI,KC,4,2,0,16,72.9,0,1,28,100.0,14.3,4,0,5.4,1,30,30,2,1,69.0,0,1,13,100.0,15.4,2,11.5,1,14,14,2
Kemal Ishmael,8026,S,ATL,13,0,1,2,65.1,0,1,2,1.3,50.0,1,2,25.0,0,228,3,1,0,65.1,0,1,2,2.9,50.0,1,25.0,0,104,3,1
Daimion Stafford,8031,S,TEN,15,0,0,31,52.5,0,0,15,7.7,0.0,0,1,6.7,1,209,16,1,0,54.8,0,0,10,10.8,0.0,0,10.0,1,102,11,1
Damion Square,8042,DI,SD,6,0,0,27,61.4,3,2,71,100.0,8.5,6,1,3.5,0,76,76,5,0,48.6,1,0,25,100.0,4.0,1,2.0,0,26,26,1
Josh McNary,8073,LB,IND,6,0,0,14,67.6,0,0,8,15.8,12.5,1,0,0.0,0,57,9,0,0,71.3,0,0,5,37.5,20.0,1,0.0,0,16,6,0
Daren Bates,8077,LB,SL,5,0,0,26,59.2,0,0,1,10.0,0.0,0,0,0.0,0,10,1,0,0,59.2,0,0,1,25.0,0.0,0,0.0,0,4,1,0
Ezekiel Ansah,8094,ED,DET,16,0,1,11,78.3,20,33,383,96.0,16.7,64,8,10.3,13,426,409,66,0,89.5,19,26,194,98.6,27.3,53,17.8,12,214,211,57
Rontez Miles,8102,S,NYJ,7,0,0,22,71.7,0,2,5,6.3,40.0,2,0,20.0,0,79,5,2,0,66.3,0,1,3,8.8,33.3,1,16.7,0,34,3,1
Jahleel Addae,8117,S,SD,13,0,0,27,87.6,0,3,12,2.9,16.7,2,4,20.8,1,443,13,4,0,92.7,0,3,5,2.7,40.0,2,50.0,1,186,5,4
Charles James II,8120,CB,HST,7,0,0,13,50.4,0,0,4,3.3,0.0,0,0,0.0,0,121,4,0,0,54.5,0,0,2,3.4,0.0,0,0.0,0,58,2,0
Paul Worrilow,8141,LB,ATL,15,0,0,2,65.7,4,6,31,6.4,22.6,7,1,19.4,1,498,32,11,0,62.6,2,3,18,7.7,22.2,4,19.4,1,235,18,6
Marcus Burley,8142,CB,SEA,9,0,0,29,64.6,0,3,7,4.6,14.3,1,0,35.7,1,152,7,4,0,67.7,0,3,5,6.6,20.0,1,50.0,1,76,5,4
Andy Mulumba,8151,LB,GB,4,0,0,12,52.6,0,1,25,100.0,4.0,1,0,2.0,0,26,26,1,0,49.7,0,0,13,100.0,0.0,0,0.0,0,13,13,0
Earl Okine,8155,DI,IND,5,0,0,14,62.4,0,1,23,100.0,8.7,2,0,2.2,0,25,25,1,0,52.9,0,0,5,100.0,0.0,0,0.0,0,6,6,0
Lerentee McCray,8159,ED,DEN,9,0,0,10,53.6,0,1,48,78.8,4.2,2,2,3.1,1,66,52,2,0,55.3,0,0,21,75.8,4.8,1,4.8,1,33,25,1
Abry Jones,8177,DI,JAX,15,2,0,15,60.9,1,4,151,100.0,5.3,8,0,3.0,2,166,166,7,0,60.9,0,2,52,100.0,7.7,4,3.8,1,56,56,3
T.J. Barnes,8184,DI,BUF,8,1,0,4,68.0,0,1,28,100.0,7.1,2,0,1.8,0,31,31,1,0,73.0,0,1,10,100.0,20.0,2,5.0,0,12,12,1
Benson Mayowa,8196,ED,OAK,12,0,0,23,53.5,3,14,216,86.7,9.3,20,1,4.4,1,271,235,18,0,53.9,3,7,98,89.0,12.2,12,5.1,0,118,105,10
Justin Staples,8202,ED,TEN,5,1,0,31,57.5,0,2,11,84.6,9.1,1,0,9.1,0,13,11,2,0,49.9,0,1,6,85.7,0.0,0,8.3,0,7,6,1
Bradley McDougald,8220,S,TB,16,0,0,30,58.6,1,1,9,1.9,22.2,2,2,11.1,0,518,10,2,0,,0,0,0,0.0,,0,,0,230,0,0
Justin Tuggle,8225,LB,HST,8,0,0,13,53.1,0,3,13,24.1,7.7,1,0,11.5,0,58,14,3,0,53.5,0,0,3,18.8,0.0,0,0.0,0,16,3,0
A.J. Francis,8261,DI,SEA,3,0,0,29,59.1,0,1,15,100.0,6.7,1,0,3.3,0,15,15,1,0,58.3,0,0,2,100.0,0.0,0,0.0,0,2,2,0
Ray-Ray Armstrong,8271,LB,SF,9,0,0,28,70.1,2,1,25,20.1,16.0,4,0,10.0,1,134,27,4,0,78.0,1,1,9,20.8,22.2,2,11.1,0,53,11,2
Jordan Kovacs,8275,S,MIA,1,0,0,17,59.9,0,0,2,20.0,0.0,0,0,50.0,1,10,2,1,0,59.6,0,0,1,16.7,0.0,0,0.0,0,6,1,0
Will Compton,8308,LB,WAS,15,0,0,32,51.7,1,2,41,9.2,7.3,3,0,6.1,1,478,44,4,0,57.6,1,2,16,7.9,18.8,3,9.4,0,203,16,3
Casey Walker,8355,DI,DAL,2,0,0,9,52.8,0,0,13,100.0,0.0,0,0,0.0,0,15,15,0,0,54.5,0,0,5,100.0,0.0,0,0.0,0,7,7,0
Demontre Hurst,8359,S,CHI,4,0,1,6,51.3,2,0,5,9.3,0.0,0,1,20.0,0,54,5,2,0,55.1,1,0,2,7.4,0.0,0,25.0,0,27,2,1
Tony Jefferson,8361,S,ARZ,18,0,0,1,56.8,2,6,60,10.1,5.0,3,0,10.0,2,613,62,10,0,53.7,0,4,35,12.1,5.7,2,11.4,2,298,36,6
Brandon Copeland,8378,ED,DET,9,0,0,11,48.5,0,2,38,100.0,5.3,2,0,2.6,0,40,40,2,0,50.7,0,1,23,100.0,4.3,1,2.2,0,24,24,1
Stefan Charles,8387,DI,BUF,13,0,0,4,57.3,2,3,106,99.1,3.8,4,2,2.4,0,117,116,5,0,59.2,1,2,29,100.0,6.9,2,5.2,0,32,32,3
Jeff Heath,8396,S,DAL,13,0,0,9,56.5,0,1,2,1.5,50.0,1,1,25.0,0,130,2,1,0,58.5,0,0,1,1.6,0.0,0,0.0,0,62,1,0
Chris Banjo,8419,S,GB,7,0,0,12,74.2,0,1,5,6.5,40.0,2,0,30.0,1,77,5,2,0,74.2,0,1,5,9.8,40.0,2,30.0,1,51,5,2
Joplo Bartu,8455,LB,JAX,5,0,0,15,55.2,0,0,2,2.3,0.0,0,0,0.0,0,87,2,0,0,55.2,0,0,2,6.3,0.0,0,0.0,0,32,2,0
Darryl Morris,8456,CB,HST,7,0,0,13,60.0,0,0,1,2.0,0.0,0,0,0.0,0,51,1,0,0,,0,0,0,0.0,,0,,0,17,0,0
Nickell Robey-Coleman,8483,CB,BUF,16,0,1,4,54.9,0,3,27,6.2,7.4,2,4,9.3,1,481,30,4,0,69.9,0,2,10,6.1,20.0,2,20.0,1,181,11,3
Wes Horton,8484,ED,CAR,8,0,0,5,58.3,3,9,102,98.1,9.8,10,1,6.9,1,105,103,13,0,51.2,2,4,46,97.9,13.0,6,6.5,0,47,46,6
LaRoy Reynolds,8500,LB,CHI,4,0,0,6,68.2,0,2,4,12.9,50.0,2,0,25.0,0,31,4,2,0,71.0,0,1,2,28.6,50.0,1,25.0,0,7,2,1
Terence Garvin,8515,LB,PIT,3,0,0,25,,0,0,1,16.7,0.0,0,0,0.0,0,6,1,0,0,60.0,0,0,1,100.0,0.0,0,0.0,0,1,1,0
Marcus Cromartie,8525,CB,SF,5,0,0,28,57.7,0,0,1,1.2,0.0,0,1,0.0,0,82,1,0,0,57.7,0,0,1,2.4,0.0,0,0.0,0,41,1,0
Mike Purcell,8530,DI,SF,8,0,0,28,50.5,0,2,126,100.0,3.2,4,0,1.6,1,132,132,3,0,54.2,0,2,38,100.0,5.3,2,2.6,0,40,40,2
Jadeveon Clowney,8636,ED,HST,13,5,1,13,64.6,3,22,299,94.7,11.7,35,5,5.9,5,340,322,30,3,64.6,2,10,112,98.4,12.5,14,8.9,4,126,124,16
Khalil Mack,8640,ED,OAK,16,2,0,23,90.5,8,58,539,86.3,18.7,101,3,9.1,16,673,581,82,1,92.0,5,34,248,90.6,26.6,66,13.9,15,299,271,54
Anthony Barr,8644,LB,MIN,15,1,0,18,90.4,5,18,99,20.1,18.2,18,4,15.7,4,547,110,27,0,84.6,2,7,40,19.9,20.0,8,13.8,1,241,48,10
Aaron Donald,8648,DI,SL,16,1,0,26,93.1,26,42,502,95.5,20.1,101,5,9.0,11,560,535,79,0,93.3,14,23,180,96.6,28.9,52,14.7,8,205,198,45
Kyle Fuller,8649,CB,CHI,16,0,0,6,53.8,0,1,3,0.5,0.0,0,3,16.7,0,615,3,1,0,53.8,0,1,3,1.1,0.0,0,16.7,0,269,3,1
Ryan Shazier,8650,LB,PIT,14,0,0,25,66.4,5,7,100,19.9,15.0,15,1,12.0,6,532,106,18,0,67.6,4,5,52,23.8,23.1,12,16.3,4,231,55,13
C.J. Mosley,8652,LB,BLT,16,1,0,3,72.7,5,9,108,17.3,15.7,17,4,10.2,4,649,112,18,0,76.9,4,7,55,21.8,21.8,12,17.3,4,266,58,15
Calvin Pryor,8653,S,NYJ,13,1,0,22,46.6,1,11,46,10.2,4.3,2,0,13.0,0,470,48,12,0,42.7,0,6,22,9.4,4.5,1,13.6,0,233,22,6
Ha Ha Clinton-Dix,8656,S,GB,18,0,0,12,70.3,0,0,26,3.5,11.5,3,3,11.5,3,752,26,3,0,69.9,0,0,10,2.6,10.0,1,20.0,2,387,10,2
Dee Ford,8658,ED,KC,16,1,1,16,52.5,9,25,312,85.3,9.9,31,4,6.7,4,382,326,38,0,56.2,3,19,166,91.2,14.5,24,8.4,3,193,176,25
Darqueze Dennard,8659,CB,CIN,9,0,0,7,53.8,0,0,3,2.1,0.0,0,0,0.0,0,140,3,0,0,59.1,0,0,1,1.4,0.0,0,0.0,0,72,1,0
Jason Verrett,8660,CB,SD,14,0,1,27,67.6,1,1,3,0.7,33.3,1,3,33.3,0,433,3,2,0,60.0,0,0,1,0.6,0.0,0,0.0,0,177,1,0
Marcus Smith,8661,ED,PHI,10,0,0,24,63.6,3,3,56,77.8,12.5,7,0,8.9,2,72,56,8,0,68.9,2,3,33,89.2,21.2,7,13.6,2,37,33,7
Deone Bucannon,8662,LB,ARZ,18,0,0,1,70.0,3,9,88,13.1,13.6,12,0,10.2,3,723,95,15,0,76.8,2,4,48,16.1,14.6,7,10.4,2,311,50,8
Dominique Easley,8664,DI,NE,11,0,0,19,75.6,8,24,210,99.6,18.1,38,0,9.0,3,223,222,35,0,78.7,6,13,121,100.0,19.8,24,9.5,2,125,125,21
