player,player_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures
M.D. Jennings,6752,S,GB,17,0,0,12,41.8,0,0,12,2.9,0.0,0,0,0.0,0,420,12,0,0,,0,0,0,,,0,,0,0,0,0
Jamari Lattimore,6754,LB,GB,1,0,0,12,52.9,0,0,8,100.0,0.0,0,0,0.0,0,8,8,0,0,,0,0,0,,,0,,0,0,0,0
Brandian Ross,6755,CB,OAK,6,0,0,23,67.6,1,0,4,4.0,0.0,0,0,12.5,0,99,4,1,0,,0,0,0,,,0,,0,0,0,0
Vic So'oto,6759,LB,WAS,1,0,0,32,57.3,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Mark Herzlich,6767,LB,NYG,7,0,0,21,66.0,0,1,5,7.7,20.0,1,0,10.0,0,65,5,1,0,,0,0,0,,,0,,0,0,0,0
Ricardo Silva,6773,S,DET,8,0,0,11,53.0,0,0,3,1.2,0.0,0,0,0.0,0,250,3,0,0,,0,0,0,,,0,,0,0,0,0
Joe Young,6786,S,IND,10,0,0,14,57.8,0,1,7,3.4,14.3,1,2,7.1,0,206,7,1,0,,0,0,0,,,0,,0,0,0,0
Ricky Lumpkin,6837,DI,ARZ,1,0,0,1,59.2,0,0,2,100.0,0.0,0,0,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Thomas Keiser,6852,ED,CAR,4,0,0,5,55.3,1,2,60,95.4,6.7,4,0,4.2,1,65,62,4,0,,0,0,0,,,0,,0,0,0,0
Will Hill III,6999,S,NYG,9,0,0,21,66.1,2,0,8,5.9,0.0,0,0,12.5,0,152,9,2,0,,0,0,0,,,0,,0,0,0,0
Craig Robertson,7003,LB,CLV,16,0,0,8,61.7,2,1,47,12.4,4.3,2,0,5.3,1,445,55,4,0,,0,0,0,,,0,,0,0,0,0
Morris Claiborne,7012,CB,DAL,15,0,2,9,43.9,0,0,3,0.6,0.0,0,8,0.0,0,502,3,0,0,,0,0,0,,,0,,0,0,0,0
Mark Barron,7013,S,TB,16,0,0,30,55.6,0,4,26,3.8,3.8,1,3,7.7,0,705,27,4,0,,0,0,0,,,0,,0,0,0,0
Luke Kuechly,7015,LB,CAR,16,0,0,5,56.0,1,0,29,5.5,6.9,2,1,5.2,1,543,30,2,0,,0,0,0,,,0,,0,0,0,0
Dontari Poe,7017,DI,KC,16,3,0,16,51.5,3,9,392,100.0,3.1,12,0,1.5,0,403,403,12,0,,0,0,0,,,0,,0,0,0,0
Fletcher Cox,7018,DI,PHI,15,1,0,24,66.9,6,14,283,99.7,8.1,23,1,4.9,4,304,303,24,0,,0,0,0,,,0,,0,0,0,0
Michael Brockers,7020,DI,SL,13,1,1,26,62.9,4,9,311,94.4,5.1,16,2,3.7,5,339,320,18,0,,0,0,0,,,0,,0,0,0,0
Bruce Irvin,7021,ED,SEA,18,1,0,29,68.3,12,24,373,96.5,11.8,44,3,7.8,11,405,391,47,0,,0,0,0,,,0,,0,0,0,0
Quinton Coples,7022,DI,NYJ,16,0,0,22,64.4,9,14,292,96.9,9.6,28,5,6.0,6,323,313,29,0,,0,0,0,,,0,,0,0,0,0
Melvin Ingram III,7024,ED,SD,16,4,1,27,66.4,2,29,261,86.2,10.7,28,5,6.7,2,325,280,33,0,,0,0,0,,,0,,0,0,0,0
Shea McClellin,7025,ED,CHI,13,0,0,6,62.6,4,22,259,94.7,10.0,26,1,6.2,3,284,269,29,0,,0,0,0,,,0,,0,0,0,0
Chandler Jones,7027,ED,NE,16,3,0,19,73.2,9,28,445,97.3,9.0,40,3,5.5,6,487,474,43,0,,0,0,0,,,0,,0,0,0,0
Dont'a Hightower,7030,LB,NE,16,0,1,19,78.9,6,8,88,26.9,14.8,13,2,12.5,4,353,95,18,0,,0,0,0,,,0,,0,0,0,0
Whitney Mercilus,7031,ED,HST,17,1,0,13,57.7,1,15,302,95.9,6.0,18,2,4.6,6,341,327,22,0,,0,0,0,,,0,,0,0,0,0
Nick Perry,7033,ED,GB,6,1,0,12,68.6,0,8,99,84.1,8.1,8,1,6.1,2,126,106,10,0,,0,0,0,,,0,,0,0,0,0
Courtney Upshaw,7039,ED,BLT,20,1,0,3,51.6,7,13,338,73.5,5.3,18,0,3.6,2,491,361,22,0,,0,0,0,,,0,,0,0,0,0
Derek Wolfe,7040,ED,DEN,17,2,0,10,51.8,7,13,523,96.1,4.8,25,0,3.1,6,585,562,26,0,,0,0,0,,,0,,0,0,0,0
Andre Branch,7042,ED,JAX,13,0,0,15,56.6,2,11,244,95.9,4.5,11,2,3.1,1,270,259,14,0,,0,0,0,,,0,,0,0,0,0
Jackrabbit Jenkins,7043,CB,SL,15,0,0,26,65.3,1,2,13,2.1,15.4,2,2,11.5,0,605,13,3,0,,0,0,0,,,0,,0,0,0,0
Mychal Kendricks,7049,LB,PHI,15,0,2,24,64.3,1,4,36,7.3,8.3,3,6,9.7,1,508,37,6,0,,0,0,0,,,0,,0,0,0,0
Bobby Wagner,7050,LB,SEA,18,0,0,29,68.6,3,6,65,11.6,13.8,9,2,10.0,2,586,68,11,0,,0,0,0,,,0,,0,0,0,0
Tavon Wilson,7051,S,NE,18,0,0,19,69.9,0,1,7,2.0,14.3,1,0,7.1,0,346,7,1,0,,0,0,0,,,0,,0,0,0,0
Kendall Reyes,7052,DI,SD,16,1,0,27,62.9,7,21,323,100.0,9.9,32,0,5.9,5,347,347,33,0,,0,0,0,,,0,,0,0,0,0
Jerel Worthy,7054,DI,GB,14,0,2,12,46.8,1,5,289,99.4,3.1,9,5,2.1,3,315,313,9,0,,0,0,0,,,0,,0,0,0,0
Zach Brown,7055,LB,TEN,16,0,0,31,74.6,1,7,66,17.5,12.1,8,1,13.6,5,394,69,13,0,,0,0,0,,,0,,0,0,0,0
Devon Still,7056,DI,CIN,8,0,0,7,62.8,1,3,75,100.0,6.7,5,0,4.0,1,78,78,5,0,,0,0,0,,,0,,0,0,0,0
Lavonte David,7060,LB,TB,16,0,0,30,59.0,4,14,147,22.2,7.5,11,0,7.5,2,694,154,20,0,,0,0,0,,,0,,0,0,0,0
Vinny Curry,7061,ED,PHI,6,0,0,24,61.3,0,3,31,100.0,9.7,3,1,4.8,0,33,33,3,0,,0,0,0,,,0,,0,0,0,0
Casey Hayward Jr.,7064,CB,GB,18,0,0,12,39.1,1,4,42,7.7,2.4,1,0,6.0,0,544,42,5,0,,0,0,0,,,0,,0,0,0,0
Trumaine Johnson,7067,CB,SL,15,0,0,26,51.5,0,0,2,0.8,0.0,0,0,0.0,0,264,2,0,0,,0,0,0,,,0,,0,0,0,0
Josh Robinson,7068,CB,MIN,17,0,0,18,57.3,0,0,1,0.2,0.0,0,3,0.0,0,488,1,0,0,,0,0,0,,,0,,0,0,0,0
Olivier Vernon,7074,ED,MIA,16,0,1,17,59.6,7,11,271,84.3,7.4,20,1,4.4,3,343,289,21,0,,0,0,0,,,0,,0,0,0,0
Brandon Taylor,7075,S,SD,2,0,0,27,80.1,0,0,1,9.1,0.0,0,0,100.0,1,11,1,1,0,,0,0,0,,,0,,0,0,0,0
Demario Davis,7079,LB,NYJ,15,0,0,22,60.3,1,6,52,32.2,5.8,3,0,6.7,0,180,58,7,0,,0,0,0,,,0,,0,0,0,0
Tyrone Crawford,7083,DI,DAL,16,0,0,9,55.1,3,5,154,100.0,5.2,8,0,2.6,0,163,163,8,0,,0,0,0,,,0,,0,0,0,0
John Hughes,7088,DI,CLV,16,1,0,8,58.9,0,6,272,98.6,3.3,9,1,2.2,3,291,287,9,0,,0,0,0,,,0,,0,0,0,0
Akiem Hicks,7090,DI,NO,14,2,0,20,63.3,2,8,175,98.4,5.7,10,1,2.9,0,191,188,10,0,,0,0,0,,,0,,0,0,0,0
Brandon Thompson,7093,DI,CIN,3,0,0,7,64.4,0,1,12,100.0,8.3,1,0,4.2,0,12,12,1,0,,0,0,0,,,0,,0,0,0,0
Jayron Hosley,7094,CB,NYG,12,0,1,21,82.0,1,1,5,1.7,0.0,0,4,20.0,0,292,5,2,0,,0,0,0,,,0,,0,0,0,0
Omar Bolden,7101,CB,DEN,7,0,0,10,59.1,0,0,1,1.5,0.0,0,0,0.0,0,68,1,0,0,,0,0,0,,,0,,0,0,0,0
Frank Alexander,7103,ED,CAR,16,4,2,5,69.5,6,26,344,98.4,10.2,35,2,5.5,3,366,360,35,0,,0,0,0,,,0,,0,0,0,0
Nigel Bradham,7105,LB,BUF,14,0,0,4,65.0,0,2,13,9.4,7.7,1,0,7.7,0,159,15,2,0,,0,0,0,,,0,,0,0,0,0
Kyle Wilber,7113,LB,DAL,4,0,0,9,54.9,0,0,6,75.0,0.0,0,0,0.0,0,8,6,0,0,,0,0,0,,,0,,0,0,0,0
Jaye Howard Jr.,7114,DI,SEA,2,0,0,29,52.2,0,0,21,100.0,0.0,0,0,0.0,0,22,22,0,0,,0,0,0,,,0,,0,0,0,0
Coty Sensabaugh,7115,CB,TEN,13,0,1,31,59.0,0,0,1,0.4,0.0,0,3,0.0,0,227,1,0,0,,0,0,0,,,0,,0,0,0,0
Keenan Robinson,7119,ED,WAS,7,0,0,32,59.9,0,1,12,22.2,8.3,1,0,4.2,0,54,12,1,0,,0,0,0,,,0,,0,0,0,0
James-Michael Johnson,7120,LB,CLV,9,0,0,8,71.4,0,3,13,12.5,23.1,3,0,11.5,0,104,13,3,0,,0,0,0,,,0,,0,0,0,0
Brandon Boykin,7123,CB,PHI,16,0,1,24,65.3,0,0,6,1.6,0.0,0,1,16.7,1,371,6,1,0,,0,0,0,,,0,,0,0,0,0
Ron Brooks,7124,CB,BUF,7,0,0,4,59.1,0,0,1,0.8,0.0,0,3,0.0,0,122,1,0,0,,0,0,0,,,0,,0,0,0,0
Ronnell Lewis,7125,ED,DET,1,0,0,11,60.0,0,0,1,100.0,0.0,0,0,0.0,0,1,1,0,0,,0,0,0,,,0,,0,0,0,0
Jared Crick,7126,DI,HST,16,2,0,13,60.0,3,2,104,99.1,4.8,5,1,2.4,0,110,109,5,0,,0,0,0,,,0,,0,0,0,0
Miles Burris,7129,LB,OAK,16,0,1,23,61.2,9,6,135,29.4,6.7,9,2,7.0,2,483,142,17,0,,0,0,0,,,0,,0,0,0,0
Mike Daniels,7132,DI,GB,16,1,0,12,61.5,3,7,162,98.3,6.8,11,1,4.3,2,173,170,12,0,,0,0,0,,,0,,0,0,0,0
Jerron McMillian,7133,S,GB,17,0,0,12,56.4,0,4,29,7.0,3.4,1,2,6.9,0,428,30,4,0,,0,0,0,,,0,,0,0,0,0
Josh Kaddu,7148,LB,MIA,3,0,0,17,52.6,0,1,10,90.9,0.0,0,0,5.0,0,11,10,1,0,,0,0,0,,,0,,0,0,0,0
Jack Crawford,7151,ED,OAK,3,0,0,23,56.4,0,1,17,90.0,5.9,1,0,2.9,0,20,18,1,0,,0,0,0,,,0,,0,0,0,0
Jonathan Massaquoi,7156,ED,ATL,4,0,0,2,52.5,0,2,30,96.8,6.7,2,0,3.3,0,31,30,2,0,,0,0,0,,,0,,0,0,0,0
Jeremy Lane,7164,CB,SEA,4,0,1,29,51.1,0,0,3,2.5,0.0,0,1,0.0,0,119,3,0,0,,0,0,0,,,0,,0,0,0,0
Winston Guy,7171,S,SEA,2,0,0,29,84.8,0,1,9,58.8,11.1,1,0,5.6,0,17,10,1,0,,0,0,0,,,0,,0,0,0,0
Josh Bush,7176,S,NYJ,5,0,0,22,64.8,0,1,4,30.8,25.0,1,0,12.5,0,13,4,1,0,,0,0,0,,,0,,0,0,0,0
Danny Trevathan,7177,LB,DEN,13,0,0,10,56.3,0,2,26,16.9,7.7,2,1,7.7,1,177,30,3,0,,0,0,0,,,0,,0,0,0,0
Christo Bilukidi,7178,DI,OAK,13,1,0,23,58.4,1,2,105,100.0,2.9,3,1,1.4,0,109,109,3,0,,0,0,0,,,0,,0,0,0,0
Jonte Green,7184,CB,DET,12,0,0,11,78.0,0,0,1,0.4,100.0,1,2,100.0,1,271,1,1,0,,0,0,0,,,0,,0,0,0,0
Billy Winn,7190,DI,CLV,16,1,0,8,57.2,6,12,403,96.0,4.2,17,3,2.5,1,452,434,19,0,,0,0,0,,,0,,0,0,0,0
Scott Solomon,7196,ED,TEN,13,0,0,31,51.3,1,3,80,100.0,3.8,3,1,2.5,0,84,84,4,0,,0,0,0,,,0,,0,0,0,0
Richard Crawford,7198,CB,WAS,10,0,0,32,84.3,1,0,3,1.9,0.0,0,0,16.7,0,161,3,1,0,,0,0,0,,,0,,0,0,0,0
Kheeston Randall,7200,DI,MIA,12,0,0,17,55.0,0,2,72,98.7,2.8,2,0,1.4,0,78,77,2,0,,0,0,0,,,0,,0,0,0,0
D.J. Campbell,7201,S,CAR,5,0,0,5,58.3,0,0,1,0.6,0.0,0,0,0.0,0,173,1,0,0,,0,0,0,,,0,,0,0,0,0
Alfonzo Dennard,7208,CB,NE,12,0,2,19,66.5,0,1,4,0.9,0.0,0,6,12.5,0,463,4,1,0,,0,0,0,,,0,,0,0,0,0
Jeris Pendleton,7212,DI,JAX,3,0,0,15,56.1,0,0,9,100.0,0.0,0,0,0.0,0,10,10,0,0,,0,0,0,,,0,,0,0,0,0
Greg Scruggs,7216,DI,SEA,13,1,0,29,57.7,4,7,191,96.1,6.3,12,0,3.9,2,203,195,13,0,,0,0,0,,,0,,0,0,0,0
DeAngelo Tyson,7220,DI,BLT,13,2,0,3,55.8,2,2,91,97.9,4.4,4,0,2.2,0,94,92,4,0,,0,0,0,,,0,,0,0,0,0
Cam Johnson,7221,LB,SF,2,0,0,28,53.0,0,0,7,100.0,0.0,0,0,0.0,0,8,8,0,0,,0,0,0,,,0,,0,0,0,0
Markus Kuhn,7223,DI,NYG,10,4,0,21,62.1,0,0,84,100.0,0.0,0,0,0.0,0,88,88,0,0,,0,0,0,,,0,,0,0,0,0
Antonio Allen,7224,S,NYJ,6,0,0,22,48.9,0,1,22,36.5,4.5,1,1,6.8,1,63,23,2,0,,0,0,0,,,0,,0,0,0,0
Trevin Wade,7227,CB,CLV,10,1,0,8,62.3,0,0,7,4.9,0.0,0,1,0.0,0,142,7,0,0,,0,0,0,,,0,,0,0,0,0
Travian Robertson,7230,DI,ATL,7,0,0,2,63.8,1,1,24,100.0,8.3,2,0,4.2,0,24,24,2,0,,0,0,0,,,0,,0,0,0,0
Matt Conrath,7258,DI,SL,1,0,0,26,57.6,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,,0,0,0,,,0,,0,0,0,0
Vontaze Burfict,7280,LB,CIN,16,1,0,7,55.1,3,2,79,14.6,3.8,3,4,4.4,1,574,84,6,0,,0,0,0,,,0,,0,0,0,0
Tashaun Gipson Sr.,7288,S,CLV,10,0,0,8,53.3,0,0,2,0.8,0.0,0,0,0.0,0,253,2,0,0,,0,0,0,,,0,,0,0,0,0
L.J. Fort,7292,LB,CLV,5,1,0,8,83.2,0,1,9,18.0,22.2,2,0,16.7,1,50,9,2,0,,0,0,0,,,0,,0,0,0,0
Robert Golden,7303,S,PIT,2,0,0,25,53.9,0,0,2,6.5,0.0,0,0,0.0,0,31,2,0,0,,0,0,0,,,0,,0,0,0,0
Adrian Hamilton,7335,LB,BLT,1,0,0,3,55.5,0,0,4,66.7,0.0,0,0,0.0,0,6,4,0,0,,0,0,0,,,0,,0,0,0,0
Marcus Dowtin,7353,ED,NYJ,1,0,0,22,70.7,0,0,1,100.0,0.0,0,1,0.0,0,2,2,0,0,,0,0,0,,,0,,0,0,0,0
Donnie Fletcher,7354,CB,NYJ,1,0,0,22,49.4,0,0,3,60.0,0.0,0,0,0.0,0,5,3,0,0,,0,0,0,,,0,,0,0,0,0
Damon Harrison Sr.,7355,DI,NYJ,4,0,0,22,55.3,0,0,10,100.0,0.0,0,0,0.0,0,11,11,0,0,,0,0,0,,,0,,0,0,0,0
Valentino Blake,7362,CB,JAX,2,0,0,15,64.6,1,0,1,50.0,0.0,0,1,50.0,0,2,1,1,0,,0,0,0,,,0,,0,0,0,0
Ryan Davis Sr.,7365,ED,JAX,1,0,0,15,58.1,0,1,13,92.9,7.7,1,0,3.8,0,14,13,1,0,,0,0,0,,,0,,0,0,0,0
Julian Stanford,7372,LB,JAX,13,0,0,15,51.6,0,0,20,17.5,0.0,0,1,0.0,0,120,21,0,0,,0,0,0,,,0,,0,0,0,0
Leonard Johnson,7385,CB,TB,12,0,1,30,71.9,0,1,2,0.5,0.0,0,3,25.0,0,403,2,1,0,,0,0,0,,,0,,0,0,0,0
Derrick Shelby,7400,ED,MIA,16,0,0,17,63.4,3,8,96,96.5,11.5,11,0,5.7,0,113,109,11,0,,0,0,0,,,0,,0,0,0,0
Tony Jerod-Eddie,7432,DI,SF,1,0,0,28,53.6,0,0,8,100.0,0.0,0,0,0.0,0,9,9,0,0,,0,0,0,,,0,,0,0,0,0
DaJohn Harris,7452,DI,TEN,7,0,0,31,56.8,0,1,32,97.1,3.1,1,0,1.6,0,35,34,1,0,,0,0,0,,,0,,0,0,0,0
Tysyn Hartman,7474,S,KC,8,0,0,16,47.0,0,1,6,4.3,0.0,0,1,8.3,0,141,6,1,0,,0,0,0,,,0,,0,0,0,0
Zack Nash,7490,ED,ARZ,7,0,0,1,50.5,0,0,16,77.3,0.0,0,0,0.0,0,22,17,0,0,,0,0,0,,,0,,0,0,0,0
Omar Brown,7503,S,BLT,2,0,0,3,78.4,0,0,2,8.0,0.0,0,0,50.0,1,25,2,1,0,,0,0,0,,,0,,0,0,0,0
Nate Chandler,7521,DI,CAR,10,0,0,5,61.8,3,1,81,98.8,4.9,4,0,2.5,0,86,85,4,0,,0,0,0,,,0,,0,0,0,0
Emmanuel Lamur,7561,LB,CIN,9,0,0,7,62.3,0,2,10,13.2,10.0,1,0,10.0,0,76,10,2,0,,0,0,0,,,0,,0,0,0,0
Ben Bass,7571,DI,DAL,2,0,0,9,53.6,0,0,11,100.0,0.0,0,0,0.0,0,11,11,0,0,,0,0,0,,,0,,0,0,0,0
Harrison Smith,7641,S,MIN,17,0,0,18,91.9,1,2,14,2.1,7.1,1,3,17.9,1,711,15,4,0,,0,0,0,,,0,,0,0,0,0
Mike Martin,7644,DI,TEN,15,0,0,31,79.0,8,15,240,96.9,10.4,25,4,6.0,3,257,249,26,0,,0,0,0,,,0,,0,0,0,0
Jake Bequette,7645,ED,NE,3,0,0,19,51.0,0,0,18,100.0,0.0,0,1,0.0,0,18,18,0,0,,0,0,0,,,0,,0,0,0,0
Malik Jackson,7647,DI,DEN,13,0,0,10,54.4,1,2,71,96.3,4.2,3,0,2.1,0,80,77,3,0,,0,0,0,,,0,,0,0,0,0
Josh Norman,7649,CB,CAR,13,0,0,5,54.7,0,0,1,0.2,0.0,0,3,0.0,0,470,1,0,0,,0,0,0,,,0,,0,0,0,0
Corey White,7652,CB,NO,9,0,0,20,90.3,3,4,20,6.3,10.0,2,0,22.5,1,320,20,8,0,,0,0,0,,,0,,0,0,0,0
Mike Harris,7653,CB,JAX,13,0,0,15,70.6,1,3,18,6.0,16.7,3,3,16.7,1,315,19,5,0,,0,0,0,,,0,,0,0,0,0
Dezman Moses,7696,ED,GB,18,1,1,12,64.0,5,12,238,80.9,8.0,19,4,5.3,4,314,254,21,0,,0,0,0,,,0,,0,0,0,0
Marcus Forston,7709,DI,NE,1,0,0,19,58.2,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,,0,0,0,,,0,,0,0,0,0
Justin Francis,7710,ED,NE,11,0,1,19,58.2,8,5,189,98.0,7.4,14,2,5.0,3,200,196,16,0,,0,0,0,,,0,,0,0,0,0
Ishmaa'ily Kitchen,7726,DI,CLV,14,0,0,8,60.4,2,3,102,100.0,4.9,5,0,2.5,0,104,104,5,0,,0,0,0,,,0,,0,0,0,0
Loni Fangupo,7734,DI,PIT,1,0,0,25,58.1,0,0,3,100.0,0.0,0,0,0.0,0,3,3,0,0,,0,0,0,,,0,,0,0,0,0
Will Tukuafu,7764,DI,SF,11,0,0,28,58.4,0,3,25,100.0,12.0,3,2,6.0,0,26,26,3,0,,0,0,0,,,0,,0,0,0,0
