player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Justin Ellis,8742,DI,OAK,17,4,1.8,0,0,23,,65.9,86.2,51.4,68.6,75.8,0.0,0,0,199,203,8.0,16,19
Cassius Marsh,8743,ED,SEA,16,1,2.4,0,0,29,38.0,51.6,21.3,61.4,57.5,40.9,20.0,2,5,104,109,3.8,4,7
Ross Cockrell,8744,CB,PIT,19,3,5.4,2,0,25,70.1,71.1,71.5,71.9,71.1,67.3,12.5,2,8,395,405,1.3,5,11
Maurice Alexander,8745,S,LA,14,3,10.9,0,0,26,79.8,76.3,87.9,61.6,62.6,55.4,27.3,6,1,323,328,1.5,5,13
DaQuan Jones,8747,DI,TEN,16,3,2.7,0,0,31,60.8,72.0,65.8,57.0,83.4,46.5,8.3,2,2,212,222,7.1,15,19
Aaron Colvin,8749,CB,JAX,9,1,6.0,0,0,15,71.2,68.6,84.7,57.9,51.0,82.6,25.0,1,0,79,81,1.3,1,2
Keith McGill,8751,S,OAK,7,2,4.0,0,0,23,40.6,43.2,82.4,,57.7,33.4,20.0,2,0,59,60,8.5,5,6
Anthony Hitchens,8754,LB,DAL,17,17,4.5,1,0,9,75.7,64.6,0.0,82.7,48.9,64.6,15.3,9,4,245,250,8.6,21,33
Carl Bradford,8756,LB,SF,2,0,0.5,0,0,28,28.7,25.9,74.3,68.0,28.3,49.7,33.3,1,0,19,19,10.5,2,2
Marqueston Huff,8757,S,BLT,2,0,,0,0,3,46.9,53.3,76.7,,65.4,71.7,,0,0,24,25,0.0,0,0
De'Anthony Thomas,8759,WR,KC,2,0,,0,0,16,,61.6,99.9,,60.0,,,0,1,2,2,0.0,0,0
Walt Aikens,8760,S,MIA,2,0,,0,0,17,55.0,53.9,74.4,59.1,60.0,,,0,0,3,3,0.0,0,0
Pierre Desir,8762,S,SD,1,0,2.0,0,0,27,67.5,68.5,74.9,,64.3,79.7,0.0,0,0,4,4,25.0,1,1
Tre Boston,8763,S,CAR,15,0,6.1,0,0,5,65.4,68.3,88.8,80.9,66.5,62.6,13.6,3,0,243,249,4.1,10,19
Dontae Johnson,8764,CB,SF,7,0,,0,0,28,60.1,57.6,79.0,53.1,51.5,81.1,,0,0,32,32,0.0,0,0
Kevin Pierre-Louis,8767,LB,SEA,4,1,3.0,0,0,29,45.1,51.5,78.8,51.4,65.2,77.4,0.0,0,0,27,29,7.4,2,2
Nevin Lawson,8768,CB,DET,17,3,9.3,1,0,11,67.8,69.5,66.7,76.9,71.6,71.0,10.5,2,7,364,379,0.5,2,14
Brent Urban,8769,DI,BLT,16,0,1.8,0,0,3,60.0,74.7,81.8,59.6,78.3,57.4,14.3,1,0,67,69,7.5,5,6
Larry Webster,8771,ED,CAR,1,0,1.0,0,0,5,,61.1,77.8,62.3,58.1,69.2,0.0,0,0,10,10,10.0,1,1
Lorenzo Taliaferro,8773,HB,BLT,1,0,,0,0,3,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Taylor Hart,8776,DI,PHI,1,1,2.0,0,0,24,,40.0,75.0,54.3,43.1,69.1,0.0,0,0,13,13,7.7,1,1
Ryan Grant,8777,WR,WAS,1,0,,0,0,32,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Telvin Smith Sr.,8779,LB,JAX,16,5,3.4,0,0,15,66.7,73.0,67.5,62.1,77.3,37.1,11.5,9,1,397,405,10.3,41,64
Ricardo Allen,8782,S,ATL,19,5,13.3,0,0,2,85.8,81.2,89.1,54.8,75.5,74.5,12.5,5,1,388,404,0.8,3,30
Bene Benwikere,8783,CB,MIA,4,1,19.0,0,0,17,50.8,49.2,82.3,56.1,44.6,28.1,33.3,1,0,77,80,0.0,0,1
Aaron Lynch,8785,ED,SF,7,2,0.0,0,0,28,53.3,53.6,83.9,62.4,46.2,28.8,33.3,4,0,98,100,6.1,6,6
Avery Williamson,8786,LB,TEN,16,17,4.6,0,0,31,56.3,64.1,64.7,50.7,79.1,84.4,2.9,2,1,284,296,12.3,35,49
Nat Berhe,8787,S,NYG,7,1,4.7,0,1,21,46.9,52.3,81.0,50.9,80.9,65.7,0.0,0,0,62,62,3.2,2,6
Caraun Reid,8793,DI,SD,6,0,2.5,0,0,27,62.3,54.4,32.6,63.6,42.0,71.1,0.0,0,1,22,24,9.1,2,2
Chris Smith,8794,ED,JAX,5,0,1.0,0,0,15,60.5,58.4,82.4,58.1,55.9,74.0,0.0,0,0,28,28,3.6,1,2
Ed Stinson,8795,DI,ARZ,4,0,3.3,0,0,1,,53.8,81.8,47.3,60.2,73.5,0.0,0,0,49,49,10.2,5,6
Ed Reynolds Jr.,8797,S,CLV,8,4,7.9,0,0,8,50.6,63.2,84.2,74.5,85.0,62.7,7.4,2,0,219,225,3.2,7,21
Ryan Carrethers,8800,DI,SD,4,1,1.7,0,0,27,,65.2,78.9,56.3,66.5,70.3,0.0,0,0,24,24,12.5,3,3
Vinnie Sunseri,8802,S,SF,2,1,,0,0,28,37.6,39.1,70.0,65.4,53.2,76.9,0.0,0,0,4,4,0.0,0,0
Keith Reaser,8805,CB,SF,14,1,3.2,1,0,28,59.5,61.1,33.2,68.8,68.5,53.9,12.5,1,2,113,115,4.4,5,6
Jordan Tripp,8806,LB,GB,1,0,,0,0,12,67.5,48.7,75.1,,37.2,25.8,100.0,1,0,11,11,0.0,0,0
Devon Kennard,8809,LB,NYG,17,12,2.8,0,0,21,65.3,73.1,89.2,58.2,78.6,72.1,2.4,1,0,219,226,9.1,20,29
Kenneth Acker,8815,CB,KC,5,0,7.0,0,0,16,58.8,60.2,81.2,,64.2,73.6,20.0,1,1,51,51,3.9,2,4
E.J. Gaines,8823,CB,LA,11,1,11.7,1,0,26,43.3,47.9,87.0,64.2,66.7,60.6,28.6,4,1,217,223,1.8,4,9
Walter Powell,8831,WR,BUF,1,0,,1,0,4,,60.0,60.0,,60.0,,,0,3,1,1,0.0,0,0
Demetri Goodson,8832,CB,GB,5,0,5.7,0,0,12,48.6,49.7,81.4,,54.7,61.5,25.0,1,1,71,74,2.8,2,3
Zach Moore,8833,ED,SF,1,0,,0,0,28,,54.9,74.3,55.3,58.1,,,0,0,4,4,0.0,0,0
Marquis Flowers,8846,LB,CIN,2,0,,0,0,7,,61.4,63.0,,60.3,,,0,0,3,3,0.0,0,0
Dan McCullers,8849,DI,PIT,19,2,1.9,0,0,25,60.5,68.3,53.5,72.6,62.5,47.9,11.8,2,1,97,100,12.4,12,13
Andre Hal,8850,S,HST,17,8,8.1,0,0,13,59.5,63.5,83.7,62.8,69.7,29.2,13.9,5,0,320,333,2.2,7,23
T.J. Carrie,8853,CB,OAK,12,1,3.0,0,0,23,65.9,67.1,85.3,48.6,71.4,35.7,25.0,2,1,109,110,2.8,3,5
Shamar Stephen,8854,DI,MIN,16,10,3.3,0,0,18,66.1,58.5,87.9,54.7,56.3,50.7,7.9,3,0,283,290,6.4,18,25
Beau Allen,8858,DI,PHI,16,8,1.3,0,0,24,60.9,62.3,85.1,67.3,53.7,58.9,11.1,3,0,180,184,7.8,14,16
Terrence Fede,8868,ED,MIA,10,3,3.6,0,0,17,61.0,56.2,31.1,57.7,59.8,63.2,9.1,1,0,96,98,5.2,5,7
James Wright,8873,WR,CIN,1,0,,1,0,7,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Corey Nelson,8876,LB,DEN,16,11,4.8,1,0,10,63.7,61.4,83.8,47.6,61.0,71.8,7.5,3,2,221,226,5.0,11,26
Terrance Mitchell,8888,CB,KC,6,1,12.0,1,0,16,74.7,74.2,85.4,,61.1,74.7,33.3,1,4,90,93,0.0,0,1
Lonnie Ballentine,8890,S,HST,1,1,,0,0,13,60.0,65.7,66.7,,63.4,73.3,0.0,0,0,9,9,0.0,0,0
Howard Jones,8909,ED,TB,5,0,8.0,0,0,30,60.1,48.8,30.9,54.8,49.8,69.2,0.0,0,1,9,10,0.0,0,1
Max Bullough,8919,LB,HST,14,3,2.2,0,0,13,70.4,68.6,82.6,50.0,64.8,77.3,0.0,0,0,124,129,7.3,9,12
Brock Coyle,8929,LB,SEA,6,3,1.0,0,0,29,64.6,65.8,81.3,51.0,67.6,80.1,0.0,0,0,68,69,1.5,1,2
Kerry Wynn,8938,ED,NYG,12,1,3.0,0,0,21,54.9,48.5,52.9,50.3,63.5,75.9,0.0,0,1,43,43,9.3,4,5
Jamie Meder,8940,DI,CLV,16,12,3.4,0,0,8,73.0,65.0,88.3,62.0,59.2,79.1,0.0,0,0,367,375,5.2,19,30
Ethan Westbrooks,8976,ED,LA,16,4,0.0,0,0,26,62.6,58.5,66.3,59.4,55.1,43.0,14.3,3,2,202,208,6.4,13,14
Denico Autry,8982,DI,OAK,17,5,1.4,0,0,23,61.9,49.7,78.8,54.7,45.9,44.1,9.7,3,1,277,281,7.6,21,23
Robert Nelson,8989,CB,HST,8,0,4.0,1,0,13,55.6,56.8,81.8,,61.2,62.1,33.3,1,4,54,57,3.7,2,2
Julius Warmsley,8993,DI,MIA,5,2,1.3,0,0,17,,52.5,80.0,64.6,48.5,72.0,14.3,1,0,52,53,5.8,3,4
Shaquil Barrett,9000,ED,DEN,16,4,1.9,1,0,10,82.2,84.0,28.9,72.9,81.2,71.6,8.3,2,3,185,191,8.6,16,18
Josh Mauro,9003,ED,ARZ,15,5,0.9,0,0,1,74.4,60.1,73.7,51.2,61.1,42.9,15.6,5,1,183,189,10.4,19,22
Todd Davis,9007,LB,DEN,16,20,4.1,1,0,10,47.5,66.1,30.4,73.9,78.5,89.8,0.0,0,3,369,383,9.2,34,56
Kasim Edebali,9011,ED,NO,16,3,3.6,0,0,20,55.1,53.9,88.2,57.9,48.3,27.9,20.0,2,0,80,80,5.0,4,5
Christian Jones,9020,ED,CHI,5,0,0.5,0,0,6,44.0,50.8,82.3,52.5,63.9,45.9,0.0,0,0,41,42,4.9,2,2
Robert Thomas,9022,DI,NYG,8,2,3.3,0,0,21,59.8,37.3,80.0,52.8,35.8,71.6,0.0,0,0,33,33,6.1,2,3
Tenny Palepoi,9028,DI,SD,13,2,2.0,0,0,27,60.0,54.6,69.1,54.4,56.6,46.2,8.3,1,0,128,132,5.5,7,9
Malcolm Butler,9040,CB,NE,19,3,8.5,1,0,19,86.9,83.3,35.1,47.9,67.3,61.8,31.3,5,7,383,395,1.3,5,8
Kerry Hyder,9045,ED,DET,17,9,1.8,1,0,11,62.5,68.4,82.7,67.9,58.4,63.8,7.1,2,1,243,253,5.3,13,17
Deji Olatoye,9061,CB,ATL,6,0,0.5,0,0,2,75.7,75.9,79.6,59.0,68.0,59.9,0.0,0,0,21,21,9.5,2,2
Adarius Taylor,9074,LB,TB,2,0,3.3,0,0,30,47.5,64.9,74.6,56.6,85.7,54.6,0.0,0,0,7,7,28.6,2,4
Anthony Johnson,9109,DI,NYJ,11,5,3.5,0,0,22,,52.9,82.2,52.5,54.7,74.7,0.0,0,0,55,56,7.3,4,4
Marcus Williams,9115,CB,NYJ,11,0,5.5,0,0,22,59.8,60.6,44.7,61.3,68.3,66.0,0.0,0,1,130,134,0.8,1,4
Brian Dixon,9146,CB,ARZ,1,0,,0,0,1,29.0,29.0,73.1,60.0,60.0,75.1,,0,1,4,4,0.0,0,0
DeAndre Coleman,9157,DI,BUF,4,1,0.0,0,0,4,,59.7,78.1,53.3,61.0,69.4,33.3,1,0,33,33,3.0,1,1
Adrian Phillips,9177,S,SD,14,3,10.8,0,0,27,46.2,54.0,84.8,62.3,73.6,68.5,0.0,0,1,180,187,1.7,3,12
Trey Burton,9185,TE,PHI,1,0,,1,0,24,,60.0,60.4,,60.0,,,0,2,1,1,0.0,0,0
Zach Kerr,9195,DI,IND,12,3,0.3,1,0,14,67.8,51.9,44.3,58.1,42.6,39.3,11.8,2,2,112,115,10.7,12,12
Dashaun Phillips,9198,CB,WAS,4,0,1.5,0,0,32,38.4,43.3,80.9,57.1,67.7,29.9,0.0,0,0,51,52,3.9,2,2
Ryan Groy,9221,C,BUF,1,0,,0,0,4,,60.9,65.7,,60.0,,,0,1,1,1,0.0,0,0
Marcus Roberson,9241,CB,BUF,1,0,,0,0,4,86.5,84.9,75.9,,62.3,75.5,,0,0,9,9,0.0,0,0
Chris Davis,9242,CB,SF,2,0,,0,0,28,32.2,42.0,74.8,74.5,61.6,75.7,,0,0,9,9,0.0,0,0
C.J. Goodwin,9243,CB,ATL,10,0,5.0,0,0,2,60.1,62.9,81.5,,76.0,71.4,0.0,0,0,36,38,2.8,1,2
Fitzgerald Toussaint,9244,HB,PIT,1,0,,0,0,25,,60.0,64.6,,60.0,,,0,0,1,1,0.0,0,0
Daniel Sorensen,9253,S,KC,17,4,7.1,0,0,16,80.5,69.7,57.1,73.5,34.3,78.7,7.7,2,2,123,127,4.1,5,20
Brandon Dunn,9262,DI,HST,2,0,2.0,0,0,13,,38.7,77.6,53.3,41.1,32.1,25.0,1,0,31,32,9.7,3,3
Joe Thomas,9272,LB,GB,17,11,4.0,0,0,12,54.5,57.0,86.5,52.5,63.0,62.5,5.0,2,0,233,241,8.2,19,27
Garrison Smith,9310,DI,SEA,3,3,4.0,0,0,29,60.0,62.6,78.9,53.4,66.1,71.0,0.0,0,0,27,29,3.7,1,2
Mike Pennel,9316,DI,GB,8,2,-3.5,0,0,12,,73.0,80.7,56.4,76.2,71.1,0.0,0,0,51,52,3.9,2,2
Shayne Skov,9317,LB,SF,3,1,-1.0,0,0,28,63.6,87.8,71.6,,79.8,41.3,33.3,1,0,5,5,20.0,1,1
Zachary Orr,9326,LB,BLT,15,18,3.7,0,1,3,59.0,54.8,68.7,45.1,55.4,63.4,5.4,4,4,320,333,10.6,34,52
Louis Young,9335,CB,CAR,1,0,,0,0,5,62.9,63.8,72.1,,60.0,,,0,0,7,7,0.0,0,0
Jayrone Elliott,9336,ED,GB,8,2,0.8,0,0,12,50.4,65.1,81.7,67.1,59.3,59.6,0.0,0,0,44,44,11.4,5,6
Marcus Ball,9391,S,SF,1,0,,0,0,28,63.9,65.7,68.7,,60.0,79.4,,0,0,1,1,0.0,0,0
Dante Fowler Jr.,9436,ED,JAX,16,6,1.2,1,0,15,63.1,59.5,18.4,58.7,69.2,69.6,0.0,0,7,149,152,9.4,14,15
Leonard Williams,9439,DI,NYJ,16,13,1.0,0,0,22,70.8,81.4,81.7,66.6,82.2,63.0,7.9,5,1,369,376,10.8,40,45
Vic Beasley Jr.,9441,ED,ATL,19,5,2.2,0,0,2,70.3,72.3,58.7,79.9,42.7,46.0,26.1,6,4,192,201,4.2,8,12
Trae Waynes,9444,CB,MIN,15,1,7.9,0,0,18,59.6,63.4,86.4,,77.3,86.5,0.0,0,7,188,193,1.6,3,9
Danny Shelton,9445,DI,CLV,16,14,2.4,0,0,8,59.2,82.1,70.1,64.8,83.7,67.1,4.8,3,2,400,412,9.8,39,45
Kevin Johnson,9449,CB,HST,6,3,4.0,0,0,13,80.9,81.2,84.0,,72.1,74.4,20.0,1,0,102,106,1.0,1,1
Arik Armstead,9450,DI,SF,8,1,1.5,0,1,28,66.7,53.9,85.8,65.0,40.9,36.0,18.2,2,0,142,145,4.2,6,8
Marcus Peters,9451,CB,KC,16,3,6.8,1,0,16,79.2,79.7,30.2,74.4,80.4,61.6,0.0,0,6,403,412,0.7,3,10
Bud Dupree,9455,ED,PIT,10,4,2.5,0,0,25,62.7,62.6,72.3,59.9,61.9,67.3,0.0,0,1,175,177,5.1,9,13
Shane Ray,9456,ED,DEN,16,4,3.0,2,0,10,90.1,70.8,64.0,71.2,55.8,55.5,15.6,5,2,268,277,4.9,13,23
Shaq Thompson,9458,LB,CAR,14,6,2.5,1,0,5,76.2,78.6,54.3,67.8,76.0,76.5,12.5,4,1,222,226,7.7,17,22
Byron Jones,9460,S,DAL,17,4,5.9,1,0,9,72.5,74.7,91.1,61.2,79.0,75.9,13.9,5,2,303,308,3.6,11,27
Damarious Randall,9463,CB,GB,13,0,9.0,1,0,12,46.5,50.2,86.4,59.0,69.5,48.9,20.0,1,3,214,220,0.0,0,4
Stephone Anthony,9464,ED,NO,8,2,3.4,0,0,20,33.4,35.2,81.5,58.4,46.8,75.7,9.1,1,1,75,76,8.0,6,8
Malcom Brown,9465,DI,NE,19,10,2.2,0,1,19,59.9,74.3,76.8,55.2,83.3,52.3,7.3,4,1,285,296,10.9,31,41
Landon Collins,9466,S,NYG,17,10,4.6,0,0,21,73.4,81.7,70.5,80.0,90.1,83.0,11.9,8,2,410,421,6.8,28,49
Mario Edwards Jr.,9468,DI,OAK,3,2,4.3,0,0,23,76.3,66.4,79.2,53.6,65.8,73.0,0.0,0,0,31,31,9.7,3,4
Preston Smith,9471,ED,WAS,16,6,2.8,1,0,32,84.5,63.8,74.0,58.0,59.0,63.2,7.4,2,2,302,309,5.3,16,19
Eddie Goldman,9472,DI,CHI,6,2,2.2,0,0,6,78.3,75.9,83.7,72.3,66.8,49.2,7.7,1,0,100,106,8.0,8,10
Jalen Collins,9475,CB,ATL,10,3,9.3,0,1,2,73.7,74.5,86.7,60.0,70.9,58.1,18.2,2,1,179,186,0.6,1,6
Benardrick McKinney,9476,LB,HST,18,17,4.1,1,1,13,72.2,72.0,71.1,54.5,73.3,73.5,6.6,5,1,367,380,8.2,30,54
Eric Kendricks,9478,LB,MIN,15,16,3.7,0,0,18,68.4,68.9,88.2,56.6,66.2,70.7,10.3,7,0,315,324,10.2,32,45
Jaquiski Tartt,9479,S,SF,14,7,10.0,0,0,28,59.1,58.7,55.0,62.1,58.1,59.1,13.8,4,1,252,257,2.8,7,18
Eric Rowe,9480,CB,NE,12,0,6.2,0,0,19,62.8,64.2,53.7,60.0,72.4,67.8,10.0,1,4,194,198,2.6,5,9
Denzel Perryman,9481,LB,SD,12,5,3.6,0,0,27,59.4,59.3,7.6,80.4,57.4,50.0,19.1,9,3,213,218,9.4,20,33
Ronald Darby,9483,CB,BUF,14,4,11.7,0,0,4,61.3,68.3,86.8,68.6,89.2,74.6,4.3,1,3,344,361,1.7,6,18
Nate Orchard,9484,ED,CLV,3,1,0.7,0,0,8,60.2,40.1,25.3,59.1,36.2,35.9,0.0,0,1,41,43,7.3,3,3
Jordan Phillips,9485,DI,MIA,17,9,0.3,1,0,17,68.8,58.0,0.0,62.8,60.7,39.3,16.0,4,9,289,294,3.8,11,12
Markus Golden,9491,ED,ARZ,16,8,1.9,1,0,1,59.1,74.4,42.9,72.9,73.8,47.3,12.2,5,6,254,262,8.7,22,28
Randy Gregory,9493,ED,DAL,2,0,3.5,0,0,9,52.7,30.4,20.8,49.2,45.6,57.6,0.0,0,1,23,23,13.0,3,6
Quinten Rollins,9495,CB,GB,14,1,8.5,0,0,12,56.5,59.5,86.2,57.2,72.6,66.2,0.0,0,0,213,220,0.5,1,4
Frank Clark,9496,ED,SEA,17,6,2.7,0,0,29,58.6,77.0,44.9,70.9,79.7,63.2,9.4,3,5,254,266,6.7,17,23
Jordan Richards,9497,S,NE,2,0,,0,0,19,71.9,72.0,71.8,60.0,60.6,,,0,0,7,7,0.0,0,0
Owa Odighizuwa,9507,ED,NYG,9,0,4.0,0,0,21,60.6,44.7,0.0,48.1,67.6,72.8,0.0,0,3,24,24,4.2,1,1
P.J. Williams,9511,CB,NO,2,0,6.5,0,0,20,67.4,68.1,79.4,,65.9,80.4,0.0,0,1,28,30,3.6,1,2
Eli Harold,9512,ED,SF,16,5,2.5,0,0,28,63.8,58.6,25.9,59.7,61.0,38.6,22.6,7,6,336,342,4.8,16,19
Lorenzo Mauldin,9515,ED,NYJ,10,0,1.2,0,0,22,64.4,60.7,69.3,57.3,63.1,65.4,0.0,0,1,84,86,9.5,8,9
Craig Mager,9516,CB,SD,8,2,5.0,0,0,27,43.5,47.2,83.9,63.5,62.4,29.7,0.0,0,0,134,138,2.2,3,7
Jordan Hicks,9517,LB,PHI,16,8,4.0,0,0,24,91.1,88.4,88.8,67.6,62.6,63.5,6.4,3,0,355,362,6.2,22,36
Sammie Coates,9520,WR,PIT,1,0,,0,0,25,,60.0,63.1,,60.0,,,0,1,1,1,0.0,0,0
Danielle Hunter,9521,ED,MIN,16,9,2.7,0,0,18,56.4,77.3,90.9,68.3,78.4,60.9,11.9,5,1,176,178,13.1,23,28
Henry Anderson,9526,DI,IND,11,0,2.9,0,0,14,58.3,64.4,25.9,60.5,72.8,51.5,14.3,2,3,109,116,10.1,11,12
Xavier Cooper,9529,DI,CLV,13,2,3.9,2,0,8,59.6,53.1,26.1,47.1,69.1,76.3,0.0,0,4,152,159,5.3,8,14
Geneo Grissom,9530,ED,NE,3,0,,0,0,19,,41.1,71.9,54.1,45.9,,,0,0,6,7,0.0,0,0
Steven Nelson,9531,CB,KC,16,1,7.0,3,0,16,61.9,64.3,67.9,55.5,73.8,64.5,15.8,3,7,384,394,1.3,5,15
Angelo Blackson,9533,DI,TEN,13,4,2.0,0,0,31,66.5,50.4,83.8,52.5,47.6,54.6,11.1,1,0,85,90,3.5,3,4
Trey Flowers,9534,ED,NE,18,11,2.8,1,0,19,69.1,76.6,79.1,66.7,75.2,59.7,4.4,2,1,218,220,9.6,21,32
Jamison Crowder,9538,WR,WAS,1,0,,0,0,32,,60.0,60.0,,60.0,,,0,3,1,1,0.0,0,0
Justin Hardy,9540,WR,ATL,1,0,,0,0,2,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Clayton Geathers,9542,S,IND,9,5,5.2,0,0,14,65.5,71.0,85.2,40.8,87.5,76.6,3.4,1,1,184,190,6.5,12,23
Gabe Wright,9546,DI,CLV,5,0,2.7,0,0,8,59.1,63.3,79.4,54.2,69.8,36.1,0.0,0,0,29,30,10.3,3,3
Ibraheim Campbell,9548,S,CLV,10,6,6.4,0,0,8,51.2,54.9,83.3,73.0,59.8,64.9,16.7,4,1,190,197,2.6,5,14
Rodney Gunter,9549,DI,ARZ,16,4,2.8,1,0,1,57.4,60.6,57.7,65.3,58.9,40.0,7.7,1,1,111,114,5.4,6,8
Ramik Wilson,9551,LB,KC,12,21,5.0,0,1,16,76.7,78.4,87.0,53.1,72.4,78.5,4.8,4,0,263,267,9.5,25,59
Josh Shaw,9553,CB,CIN,16,3,5.3,0,0,7,65.7,64.2,54.3,50.8,60.9,58.3,15.4,2,1,188,190,2.7,5,8
Za'Darius Smith,9555,ED,BLT,13,7,2.5,0,0,3,78.0,54.1,72.3,56.9,48.1,47.1,10.5,2,1,175,181,4.6,8,10
Kwon Alexander,9557,LB,TB,16,19,3.4,0,0,30,72.8,68.9,88.6,58.2,60.0,60.6,12.8,11,2,390,401,9.0,35,56
Javorius Allen,9558,HB,BLT,1,0,,0,0,3,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Damien Wilson,9560,LB,DAL,12,1,5.8,0,0,9,65.4,69.6,81.9,53.3,74.6,63.4,6.7,1,0,104,105,5.8,6,13
Jake Ryan,9562,LB,GB,16,16,3.0,0,0,12,57.9,61.2,56.2,54.7,66.6,77.4,3.4,2,1,287,294,9.8,28,41
Grady Jarrett,9570,DI,ATL,19,10,2.5,0,0,2,59.2,62.7,80.1,68.1,52.9,27.7,18.0,9,1,266,277,7.9,21,31
Rashad Greene Sr.,9572,WR,JAX,1,0,,0,0,15,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Ben Heeney,9573,LB,OAK,3,1,4.7,0,0,23,46.4,54.4,80.9,56.5,69.1,47.7,22.2,2,0,50,51,4.0,2,6
Martrell Spaight,9574,LB,WAS,3,0,5.6,0,0,32,49.8,44.2,81.5,45.6,48.3,58.4,12.5,1,0,52,52,5.8,3,7
Adrian Amos,9575,S,CHI,15,8,7.7,0,0,6,70.3,73.2,88.2,50.2,76.6,66.2,8.8,3,1,354,367,3.4,12,23
Bobby McCain,9578,CB,MIA,17,2,5.2,0,0,17,65.1,61.9,34.5,59.3,50.0,66.0,8.3,1,6,159,161,1.3,2,9
David Parry,9584,DI,IND,16,8,3.3,1,0,14,51.9,58.8,78.8,55.7,59.6,55.7,6.4,3,1,314,325,7.3,23,36
Kyle Emanuel,9586,ED,SD,16,5,2.0,0,1,27,62.7,64.2,89.6,52.8,67.7,84.5,3.0,1,0,245,249,9.0,22,27
Tyeler Davison,9587,DI,NO,15,6,2.4,0,0,20,43.9,47.4,56.0,51.9,56.1,52.2,5.6,1,2,205,211,4.4,9,11
Tony Lippett,9589,CB,MIA,14,4,5.3,0,0,17,63.0,62.5,66.5,52.7,59.6,64.9,9.5,2,4,347,354,1.2,4,15
Ryan Russell,9596,ED,TB,8,0,6.0,0,0,30,60.7,55.6,86.9,57.9,44.7,73.5,0.0,0,0,33,35,3.0,1,2
Lorenzo Doss,9597,CB,DEN,3,0,,0,0,10,69.7,69.7,79.1,,60.5,44.1,,0,1,9,9,0.0,0,0
David Mayo,9602,LB,CAR,1,2,1.7,0,0,5,74.1,88.3,74.0,54.8,83.5,81.4,0.0,0,0,13,13,15.4,2,3
D.J. Alexander,9605,LB,KC,5,0,3.2,0,0,16,36.9,33.0,89.0,,45.6,42.8,16.7,1,0,34,34,8.8,3,5
JaCorey Shepherd,9624,CB,SF,2,0,,0,0,28,54.8,55.9,81.0,,60.0,70.2,,0,0,4,4,0.0,0,0
Darius Philon,9625,DI,SD,14,1,3.0,0,0,27,,58.2,85.0,51.4,63.4,74.3,0.0,0,0,97,99,6.2,6,8
Nick O'Leary,9627,TE,BUF,1,0,,0,0,4,,60.0,60.0,,60.0,,,0,1,1,1,0.0,0,0
Derron Smith,9630,S,CIN,5,2,,0,0,7,62.0,64.9,79.8,57.3,68.0,41.5,0.0,0,0,35,35,0.0,0,0
L.T. Walton,9632,DI,PIT,12,1,0.6,0,0,25,67.1,54.8,84.2,46.2,61.7,74.9,0.0,0,0,131,131,5.3,7,8
Quandre Diggs,9633,CB,DET,12,1,3.2,1,0,11,50.7,54.2,83.5,59.0,71.7,74.9,30.0,3,2,111,112,4.5,5,6
Darius Kilgo,9636,DI,NE,9,0,3.0,0,0,19,,63.0,81.2,59.5,61.7,32.8,20.0,1,0,50,52,6.0,3,4
Darren Waller,9637,TE,BLT,1,0,,0,0,3,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Christian Ringo,9643,DI,GB,8,0,1.5,0,1,12,,68.5,79.3,56.8,73.4,68.7,0.0,0,0,27,27,7.4,2,2
Anthony Chickillo,9645,ED,PIT,11,1,2.3,0,0,25,81.8,68.8,64.6,58.1,65.2,83.0,0.0,0,1,105,110,7.6,8,10
Christian Covington,9649,DI,HST,18,9,3.0,0,0,13,61.8,62.6,71.9,51.1,70.0,47.8,10.7,3,1,208,217,5.8,12,16
Rakeem Nunez-Roches,9650,DI,KC,12,5,2.4,0,0,16,67.9,52.0,63.9,54.9,51.0,59.9,7.4,2,1,140,142,8.6,12,20
Hayes Pullard,9652,LB,JAX,9,1,4.0,0,0,15,67.2,78.8,70.7,,74.7,78.8,0.0,0,1,20,21,0.0,0,1
Deon Simon,9656,DI,NYJ,13,4,1.0,0,0,22,60.6,74.7,56.0,61.0,76.4,63.4,10.0,2,1,123,126,10.6,13,14
Bryce Hager,9657,LB,LA,6,0,,0,0,26,67.4,72.4,68.6,,63.1,,,0,0,8,9,0.0,0,0
Ben Koyack,9662,TE,JAX,1,0,,0,0,15,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Mark Nzeocha,9669,LB,DAL,1,0,3.0,0,0,9,66.5,70.2,73.3,59.6,64.9,75.9,0.0,0,0,7,7,0.0,0,1
Dexter McDonald,9675,CB,OAK,2,0,,0,0,23,62.9,64.6,99.9,,60.0,,,0,0,2,2,0.0,0,0
