player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Orie Lemon,6800,LB,DAL,3,0,8.0,0,0,9,67.5,52.0,75.8,,44.6,78.2,0.0,0,0,15,16,0.0,0,3
LeQuan Lewis,6810,CB,TB,3,0,,0,0,30,80.9,71.6,79.1,,28.9,33.9,100.0,2,0,22,22,0.0,0,0
James Dockery,6814,CB,CAR,4,1,7.5,0,0,5,62.7,64.3,81.3,,71.8,85.2,0.0,0,0,32,33,3.1,1,2
Ricky Lumpkin,6837,DI,ARZ,1,0,1.0,0,0,1,,70.2,70.5,59.2,66.9,68.6,0.0,0,0,4,4,25.0,1,1
Thomas Keiser,6852,ED,CAR,4,1,4.0,0,0,5,56.1,56.7,78.6,55.3,63.8,39.9,33.3,1,0,38,41,2.6,1,1
Sterling Moore,6871,CB,DAL,11,0,8.5,1,0,9,58.0,58.9,85.8,,61.5,79.5,0.0,0,2,83,83,2.4,2,4
Tracy Wilson,6945,CB,TEN,1,0,,0,0,31,61.1,62.2,68.0,,60.0,,,0,0,2,2,0.0,0,0
Michael Wilhoite,6989,LB,SF,1,0,,0,0,28,62.3,64.4,70.7,,60.7,,,0,0,3,3,0.0,0,0
Will Hill III,6999,S,NYG,6,3,6.1,0,0,21,63.8,71.3,81.2,66.1,85.7,90.3,0.0,0,0,56,60,8.9,5,8
Craig Robertson,7003,LB,CLV,16,6,3.6,0,0,8,66.0,61.3,76.3,61.7,50.8,49.4,12.5,4,0,160,167,8.1,13,22
Morris Claiborne,7012,CB,DAL,15,3,5.6,2,0,9,69.0,64.3,41.1,43.9,48.0,64.9,25.0,4,8,368,377,0.8,3,9
Mark Barron,7013,S,TB,16,9,6.9,0,1,30,43.3,55.3,85.6,55.6,81.2,70.5,7.5,4,3,351,367,4.0,14,40
Luke Kuechly,7015,LB,CAR,16,21,3.3,0,0,5,64.3,72.5,82.7,56.0,78.2,87.5,6.3,6,1,366,378,12.0,44,68
Stephon Gilmore,7016,CB,BUF,16,3,6.9,0,1,4,61.4,61.3,11.9,,69.5,75.9,11.5,3,12,428,436,0.9,4,20
Dontari Poe,7017,DI,KC,16,4,2.4,0,0,16,70.4,55.5,85.5,51.5,57.0,69.5,5.1,2,0,333,340,8.4,28,33
Fletcher Cox,7018,DI,PHI,15,6,2.0,0,0,24,67.8,71.0,73.2,66.9,61.0,77.6,0.0,0,1,197,205,7.6,15,20
Michael Brockers,7020,DI,SL,13,4,1.6,1,0,26,51.9,61.9,61.9,62.9,66.8,59.5,8.7,2,2,256,263,5.9,15,17
Bruce Irvin,7021,ED,SEA,17,1,4.8,0,0,29,77.1,61.0,31.9,68.3,37.5,60.6,12.5,1,3,107,109,2.8,3,6
Quinton Coples,7022,DI,NYJ,15,3,1.3,0,0,22,62.9,55.5,13.2,64.4,51.5,69.4,10.0,2,5,172,180,7.6,13,15
Dre Kirkpatrick,7023,CB,CIN,2,0,,0,0,7,62.9,60.5,76.7,,50.5,76.6,,0,0,16,16,0.0,0,0
Melvin Ingram III,7024,ED,SD,16,2,2.2,1,0,27,41.6,61.1,0.0,66.4,72.2,68.4,13.6,3,5,132,134,9.1,12,17
Shea McClellin,7025,ED,CHI,14,0,3.7,0,0,6,61.6,62.7,61.6,62.6,59.8,29.5,14.3,1,1,78,80,3.8,3,6
Chandler Jones,7027,ED,NE,16,9,1.9,0,0,19,66.1,75.3,51.8,73.2,69.0,66.8,6.3,2,3,273,278,5.1,14,21
Dont'a Hightower,7030,LB,NE,16,5,3.0,1,0,19,64.5,71.7,45.5,78.9,69.9,72.0,9.8,4,2,292,301,7.2,21,32
Whitney Mercilus,7031,ED,HST,16,2,1.5,0,0,13,80.4,60.3,42.9,57.7,62.0,71.3,9.1,1,2,180,185,3.9,7,8
Nick Perry,7033,ED,GB,6,4,3.9,0,0,12,29.0,57.4,81.8,68.6,57.6,82.4,0.0,0,1,68,72,5.9,4,8
Courtney Upshaw,7039,ED,BLT,20,12,1.4,0,1,3,57.8,68.6,87.4,51.6,81.3,57.6,10.2,6,0,359,375,9.2,33,41
Derek Wolfe,7040,ED,DEN,17,10,2.0,0,0,10,62.5,64.7,87.7,51.8,73.4,81.3,0.0,0,0,376,388,6.4,24,32
Andre Branch,7042,ED,JAX,13,2,2.9,0,0,15,72.0,61.2,47.0,56.6,62.7,75.9,0.0,0,2,141,142,5.0,7,10
Jackrabbit Jenkins,7043,CB,SL,15,3,10.0,0,0,26,63.0,64.7,90.1,65.3,64.7,35.4,16.0,4,2,342,350,2.0,7,18
Mychal Kendricks,7049,LB,PHI,15,13,4.3,2,0,24,56.6,55.4,28.1,64.3,56.2,49.2,7.8,4,6,406,419,5.4,22,34
Bobby Wagner,7050,LB,SEA,18,19,4.4,0,0,29,73.0,84.1,38.6,68.6,89.0,89.7,4.5,5,2,372,378,15.1,56,86
Tavon Wilson,7051,S,NE,14,1,4.8,0,0,19,60.3,65.9,83.4,69.9,78.8,79.3,10.0,1,0,139,141,4.3,6,8
Kendall Reyes,7052,DI,SD,16,8,1.5,0,0,27,62.6,61.8,85.8,62.9,53.7,65.2,6.7,1,0,180,184,3.3,6,6
Jerel Worthy,7054,DI,GB,14,2,2.0,2,0,12,55.5,44.1,3.4,46.8,64.4,55.7,0.0,0,5,134,137,5.2,7,7
Zach Brown,7055,LB,TEN,16,8,2.6,0,0,31,68.6,66.9,54.0,74.6,60.0,67.2,7.1,3,1,329,348,6.7,22,31
Devon Still,7056,DI,CIN,8,2,3.2,0,0,7,,65.3,82.1,62.8,62.4,72.5,11.1,1,0,77,78,5.2,4,6
Lavonte David,7060,LB,TB,16,11,2.5,0,0,30,65.1,69.1,78.6,59.0,73.5,79.6,7.1,6,0,348,363,14.7,51,67
Vinny Curry,7061,ED,PHI,6,1,1.4,0,0,24,60.6,64.1,16.6,61.3,63.6,74.3,0.0,0,1,54,55,9.3,5,7
Casey Hayward Jr.,7064,CB,GB,18,5,5.2,0,0,12,91.6,91.5,87.4,39.1,83.6,82.1,0.0,0,0,200,204,4.5,9,17
Trumaine Johnson,7067,CB,SL,12,2,2.2,0,0,26,77.2,78.7,84.9,51.5,79.3,38.1,0.0,0,0,90,91,2.2,2,5
Josh Robinson,7068,CB,MIN,17,1,3.5,0,0,18,52.2,55.2,87.1,57.3,76.5,58.3,0.0,0,3,161,165,2.5,4,6
Olivier Vernon,7074,ED,MIA,15,4,3.3,1,0,17,86.3,69.7,53.8,59.6,68.4,75.8,6.7,1,1,86,88,9.3,8,10
Brandon Taylor,7075,S,SD,4,1,7.5,0,0,27,41.3,64.9,76.0,80.1,79.4,84.4,0.0,0,0,29,29,6.9,2,4
Demario Davis,7079,LB,NYJ,11,1,3.0,0,0,22,59.4,58.0,75.8,60.3,55.6,59.2,10.0,2,0,126,129,8.7,11,17
Jamell Fleming,7082,CB,ARZ,9,2,5.5,0,0,1,61.7,61.4,84.5,,55.0,68.6,0.0,0,0,90,90,0.0,0,2
Tyrone Crawford,7083,DI,DAL,15,2,2.8,0,0,9,62.6,60.0,82.1,55.1,60.5,77.0,0.0,0,0,133,133,9.0,12,18
Dwight Bentley,7086,CB,DET,4,0,11.0,1,0,11,45.7,44.8,82.9,,43.0,32.7,50.0,2,5,47,49,2.1,1,2
John Hughes,7088,DI,CLV,16,5,2.5,0,0,8,49.6,55.6,72.7,58.9,55.9,77.0,3.6,1,1,216,223,6.9,15,22
Akiem Hicks,7090,DI,NO,14,4,2.4,0,1,20,64.3,68.5,85.4,63.3,63.9,57.4,4.8,1,1,173,181,6.9,12,16
Brandon Thompson,7093,DI,CIN,3,0,0.0,0,0,7,,70.6,75.0,64.4,66.7,66.8,0.0,0,0,9,10,11.1,1,1
Jayron Hosley,7094,CB,NYG,12,4,12.0,1,0,21,43.5,46.8,43.5,82.0,62.5,57.7,12.5,2,4,156,160,3.2,5,10
Omar Bolden,7101,CB,DEN,3,0,4.0,0,0,10,56.1,57.0,79.3,59.1,64.7,58.8,0.0,0,0,7,8,14.3,1,1
Frank Alexander,7103,ED,CAR,16,5,1.8,2,0,5,56.5,60.6,56.2,69.5,48.1,38.4,21.4,3,2,179,185,2.8,5,6
Nigel Bradham,7105,LB,BUF,14,10,4.0,0,0,4,57.2,61.5,77.8,65.0,62.3,67.6,5.0,2,0,229,236,8.3,19,28
Kyle Wilber,7113,LB,DAL,3,0,,0,0,9,27.8,28.6,73.1,54.9,63.9,26.3,,0,0,8,8,0.0,0,0
Coty Sensabaugh,7115,CB,TEN,12,3,8.2,1,0,31,54.2,55.1,83.7,59.0,59.0,72.6,11.1,1,3,78,86,1.3,1,5
Keenan Robinson,7119,ED,WAS,8,0,3.0,0,0,32,71.8,72.9,80.9,59.9,65.8,77.5,0.0,0,0,14,14,7.1,1,1
James-Michael Johnson,7120,LB,CLV,9,3,2.3,0,0,8,60.2,56.8,71.9,71.4,53.1,81.9,5.3,1,0,177,183,6.8,12,15
Brandon Boykin,7123,CB,PHI,16,1,8.0,1,0,24,70.3,71.2,85.7,65.3,66.2,41.5,0.0,0,1,133,138,0.0,0,2
Ron Brooks,7124,CB,BUF,4,1,6.0,0,0,4,60.5,53.4,0.0,59.1,29.6,32.1,60.0,3,3,37,39,0.0,0,1
Jared Crick,7126,DI,HST,17,6,3.1,0,0,13,60.4,65.1,52.0,60.0,66.8,59.0,12.5,3,1,116,118,10.3,12,15
Rhett Ellison,7128,FB,MIN,1,0,,0,0,18,,60.0,61.7,,60.0,,,0,0,1,1,0.0,0,0
Miles Burris,7129,LB,OAK,16,11,3.0,1,0,23,40.8,51.7,77.0,61.2,59.8,48.9,16.1,10,2,374,385,7.8,29,41
Mike Daniels,7132,DI,GB,15,2,1.4,0,0,12,59.2,54.0,57.8,61.5,48.6,44.4,18.2,2,1,93,99,6.5,6,7
Jerron McMillian,7133,S,GB,17,1,4.1,0,0,12,65.9,65.5,56.7,56.4,64.2,48.5,18.2,2,2,156,163,1.3,2,8
Robert Blanton,7136,S,MIN,3,0,-4.0,0,0,18,60.0,63.9,74.7,,68.8,80.4,0.0,0,0,15,15,6.7,1,1
Najee Goode,7137,LB,TB,1,0,,0,0,30,60.8,62.4,63.2,,60.0,,,0,0,1,1,0.0,0,0
Tank Carder,7141,LB,CLV,4,0,,0,0,8,85.6,88.5,72.1,,72.3,74.9,,0,0,17,19,0.0,0,0
Jack Crawford,7151,ED,OAK,4,1,7.0,0,0,23,60.2,68.7,76.5,56.4,70.2,72.4,0.0,0,0,27,29,11.1,3,4
Jonathan Massaquoi,7156,ED,ATL,4,0,3.0,0,0,2,60.0,56.5,74.7,52.5,64.6,73.3,0.0,0,0,9,9,11.1,1,1
Jeremy Lane,7164,CB,SEA,4,2,6.0,1,0,29,64.2,62.4,81.9,51.1,53.3,40.3,40.0,2,1,43,44,0.0,0,1
Josh Bush,7176,S,NYJ,4,1,16.0,0,0,22,61.4,70.8,72.2,64.8,66.8,79.1,0.0,0,0,4,4,0.0,0,1
Danny Trevathan,7177,LB,DEN,14,4,3.3,0,0,10,52.1,57.0,78.6,56.3,68.4,79.4,0.0,0,1,61,62,9.8,6,9
Christo Bilukidi,7178,DI,OAK,12,1,2.5,0,0,23,,57.6,32.5,58.4,60.9,72.9,10.0,1,1,127,133,5.5,7,8
Charles Mitchell,7180,S,ATL,1,0,,0,0,2,60.0,60.0,64.6,,60.0,,,0,0,1,1,0.0,0,0
Jonte Green,7184,CB,DET,11,0,5.8,0,0,11,65.7,67.3,38.3,78.0,71.7,54.3,20.0,1,2,123,125,0.8,1,4
Billy Winn,7190,DI,CLV,16,4,1.7,0,0,8,55.1,59.8,52.1,57.2,68.5,61.1,4.2,1,3,242,250,6.6,16,19
Nate Ebner,7193,S,NE,4,0,,0,0,19,55.6,52.5,74.1,,54.5,33.9,100.0,1,0,12,12,0.0,0,0
Audie Cole,7195,LB,MIN,1,0,,0,0,18,,60.4,64.4,,60.0,,,0,0,1,1,0.0,0,0
Scott Solomon,7196,ED,TEN,13,2,4.0,0,0,31,,55.4,43.2,51.3,63.6,71.4,0.0,0,1,81,84,0.0,0,2
Richard Crawford,7198,CB,WAS,7,1,5.5,0,0,32,67.4,68.4,82.4,84.3,55.4,36.6,28.6,2,0,38,38,2.6,1,4
Kheeston Randall,7200,DI,MIA,11,1,4.0,0,0,17,60.0,54.2,81.4,55.0,55.0,72.0,0.0,0,0,66,67,3.0,2,6
D.J. Campbell,7201,S,CAR,5,2,8.3,0,0,5,53.8,56.1,81.0,58.3,66.3,52.2,10.0,1,0,70,72,1.4,1,7
Travis Lewis,7207,LB,DET,2,0,6.0,0,0,11,60.0,63.9,66.8,,61.2,70.5,0.0,0,0,2,2,0.0,0,1
Alfonzo Dennard,7208,CB,NE,12,0,8.8,2,0,19,75.5,75.7,59.7,66.5,69.5,64.7,22.2,4,6,260,271,1.5,4,14
Jeris Pendleton,7212,DI,JAX,4,0,3.0,0,0,15,,71.1,76.2,56.1,70.9,66.8,0.0,0,0,21,23,4.8,1,1
Greg Scruggs,7216,DI,SEA,12,1,7.0,0,0,29,54.8,57.6,83.4,57.7,60.7,44.8,33.3,1,0,42,44,0.0,0,1
DeAngelo Tyson,7220,DI,BLT,13,3,3.2,0,0,3,64.0,54.3,81.3,55.8,51.6,63.6,5.9,1,0,122,126,8.2,10,13
Cam Johnson,7221,LB,SF,1,0,,0,0,28,,53.3,71.3,53.0,60.0,,,0,0,3,3,0.0,0,0
Markus Kuhn,7223,DI,NYG,10,2,6.8,0,0,21,,52.0,82.0,62.1,46.0,71.3,0.0,0,0,79,81,2.5,2,4
Antonio Allen,7224,S,NYJ,6,0,3.0,0,0,22,33.0,32.2,80.4,48.9,69.4,79.8,0.0,0,1,6,9,16.7,1,1
Trevin Wade,7227,CB,CLV,8,1,6.5,0,0,8,55.5,57.7,82.0,62.3,65.6,85.8,0.0,0,1,50,54,0.0,0,2
Travian Robertson,7230,DI,ATL,6,1,1.0,0,0,2,60.0,56.0,76.6,63.8,51.3,30.0,33.3,1,0,23,23,4.3,1,1
Quinton Pointer,7250,CB,SL,1,0,,0,0,26,41.8,40.8,70.0,,60.0,72.8,,0,0,1,1,0.0,0,0
Matt Conrath,7258,DI,SL,1,0,,0,0,26,,30.2,70.3,57.6,52.6,,,0,0,2,2,0.0,0,0
Rodney McLeod,7271,S,SL,1,0,,0,0,26,60.8,61.3,66.3,,60.0,,,0,0,1,1,0.0,0,0
Vontaze Burfict,7280,LB,CIN,16,16,3.1,0,0,7,58.7,63.2,41.9,55.1,70.9,81.1,1.6,1,4,383,390,6.0,23,44
Tashaun Gipson Sr.,7288,S,CLV,9,3,8.1,0,0,8,53.9,61.7,80.0,53.3,82.7,81.7,5.0,1,0,108,114,3.7,4,16
L.J. Fort,7292,LB,CLV,7,1,11.0,0,0,8,78.1,78.0,75.8,83.2,60.3,72.1,0.0,0,0,46,47,2.2,1,5
Steven Johnson,7298,LB,DEN,1,0,6.0,0,0,10,62.5,70.9,68.5,,65.0,74.9,0.0,0,0,2,3,0.0,0,1
Robert Golden,7303,S,PIT,3,1,,0,0,25,57.0,54.8,76.7,53.9,54.8,63.5,50.0,1,0,10,11,0.0,0,0
Adrian Hamilton,7335,LB,BLT,1,0,,0,0,3,61.2,59.9,69.9,55.5,60.9,,,0,0,4,4,0.0,0,0
Damon Harrison Sr.,7355,DI,NYJ,4,0,0.0,0,0,22,,66.0,74.2,55.3,68.1,68.6,0.0,0,0,11,11,9.1,1,1
Valentino Blake,7362,CB,JAX,1,0,,0,0,15,60.2,52.3,0.0,64.6,60.0,,,0,1,1,1,0.0,0,0
Ryan Davis Sr.,7365,ED,JAX,1,0,,0,0,15,60.0,60.4,73.5,58.1,60.9,,,0,0,3,3,0.0,0,0
Julian Stanford,7372,LB,JAX,14,5,1.3,0,0,15,58.3,53.8,37.2,51.6,55.5,71.1,12.5,2,1,225,230,3.1,7,9
Johnson Bademosi,7374,CB,CLV,2,0,,0,0,8,75.2,74.8,75.5,,60.0,76.9,,0,0,4,4,0.0,0,0
Leonard Johnson,7385,CB,TB,12,3,2.5,1,0,30,70.4,71.1,86.9,71.9,63.3,39.3,22.2,2,3,174,178,1.7,3,4
Derrick Shelby,7400,ED,MIA,16,0,2.3,0,0,17,62.9,65.0,82.2,63.4,60.4,30.5,30.0,3,0,105,106,6.7,7,7
Tony Jerod-Eddie,7432,DI,SF,1,0,,0,0,28,,54.4,70.7,53.6,60.0,,,0,0,1,1,0.0,0,0
DaJohn Harris,7452,DI,TEN,7,2,6.0,0,0,31,59.8,61.8,79.2,56.8,62.7,69.4,0.0,0,0,42,43,0.0,0,1
Sean Richardson,7456,S,GB,1,0,,0,0,12,50.0,48.9,71.1,,60.0,75.2,,0,0,6,6,0.0,0,0
Tysyn Hartman,7474,S,KC,7,4,8.6,0,0,16,60.1,63.5,79.3,47.0,71.3,74.5,6.3,1,1,94,96,2.1,2,11
Zack Nash,7490,ED,ARZ,5,0,,0,0,1,63.5,48.2,77.8,50.5,47.7,,,0,0,17,19,0.0,0,0
Omar Brown,7503,S,BLT,1,0,,0,0,3,56.6,62.3,74.1,78.4,62.3,80.7,,0,0,12,12,0.0,0,0
Nate Chandler,7521,DI,CAR,8,1,7.0,0,0,5,60.0,51.6,80.9,61.8,41.6,68.8,0.0,0,0,45,45,0.0,0,1
Emmanuel Lamur,7561,LB,CIN,9,0,3.4,0,0,7,63.6,70.0,71.8,62.3,72.9,84.1,0.0,0,0,56,59,8.9,5,7
Ben Bass,7571,DI,DAL,2,0,,0,0,9,,48.4,73.4,53.6,51.5,,,0,0,14,14,0.0,0,0
Eddie Pleasant,7593,S,HST,1,0,,0,0,13,,60.2,67.7,,60.0,,,0,0,3,3,0.0,0,0
Ryan Rau,7615,LB,PHI,1,0,,0,0,24,,46.1,64.2,,60.0,,,0,0,1,1,0.0,0,0
Chris Lewis-Harris,7624,CB,CIN,1,0,3.0,0,0,7,55.0,60.4,74.9,,69.1,76.9,0.0,0,0,11,13,9.1,1,1
Harrison Smith,7641,S,MIN,17,8,6.4,0,0,18,89.6,84.5,14.9,91.9,66.9,77.1,16.0,8,3,382,391,3.7,14,34
Mike Martin,7644,DI,TEN,16,5,2.7,0,0,31,58.5,71.8,27.8,79.0,65.2,69.8,6.3,2,4,165,172,10.9,18,25
Jake Bequette,7645,ED,NE,2,0,,0,0,19,,42.0,0.0,51.0,55.5,,,0,1,10,10,0.0,0,0
Malik Jackson,7647,DI,DEN,13,1,2.3,0,0,10,62.5,53.9,80.0,54.4,54.3,74.5,0.0,0,0,35,36,5.7,2,4
Josh Norman,7649,CB,CAR,12,8,5.7,0,0,5,57.4,58.7,35.1,54.7,70.2,52.8,25.0,6,3,293,301,2.0,6,10
Corey White,7652,CB,NO,9,1,8.5,0,0,20,56.0,55.1,86.2,90.3,33.8,35.9,37.5,3,0,195,199,0.5,1,4
Mike Harris,7653,CB,JAX,12,5,4.0,0,0,15,58.0,56.8,86.3,70.6,45.5,73.8,9.1,2,3,210,214,3.3,7,15
Justin Bethel,7654,CB,ARZ,2,0,26.0,0,0,1,35.3,44.3,73.2,,63.9,76.7,0.0,0,0,7,7,0.0,0,1
Dezman Moses,7696,ED,GB,16,4,4.6,1,0,12,60.0,54.0,29.7,64.0,45.7,64.3,11.8,2,4,175,179,4.6,8,11
Marcus Forston,7709,DI,NE,1,0,,0,0,19,,49.4,70.8,58.2,53.2,,,0,0,5,5,0.0,0,0
Justin Francis,7710,ED,NE,10,0,3.4,1,0,19,64.9,54.6,34.0,58.2,55.2,33.9,11.1,1,2,90,95,5.6,5,8
Neiko Thorpe,7716,CB,KC,3,0,,0,0,16,52.7,46.7,75.9,,38.0,29.6,100.0,1,0,10,11,0.0,0,0
Ishmaa'ily Kitchen,7726,DI,CLV,13,2,3.4,0,0,8,62.6,60.5,83.2,60.4,55.9,36.9,15.4,2,0,101,104,5.9,6,9
Loni Fangupo,7734,DI,PIT,1,0,,0,0,25,,45.8,71.2,58.1,53.7,,,0,0,3,3,0.0,0,0
Will Tukuafu,7764,DI,SF,12,1,3.5,0,0,28,,64.7,77.5,58.4,65.5,71.6,0.0,0,2,27,28,7.4,2,4
