player,player_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles
Mike Harris,7653,CB,JAX,16,2,13.3,0,0,15,70.4,69.4,85.0,38.8,71.8,72.3,9.1,1,0,110,110,2.7,3,8
Justin Bethel,7654,CB,ARZ,1,0,,0,0,1,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Cyrus Gray,7655,HB,KC,1,0,,0,0,16,,60.0,74.6,,60.0,,,0,0,1,1,0.0,0,0
Jerome Long,7659,DI,DAL,2,0,,0,0,9,60.0,54.0,76.8,49.1,64.1,67.3,,0,0,8,10,0.0,0,0
Dezman Moses,7696,ED,KC,4,1,,0,0,16,34.5,39.3,68.9,51.5,51.5,70.5,0.0,0,0,16,16,0.0,0,0
Marcus Forston,7709,DI,NE,3,0,0.0,0,0,19,,57.0,74.9,54.2,58.5,71.9,0.0,0,0,26,26,7.7,2,3
Ishmaa'ily Kitchen,7726,DI,CLV,13,4,0.9,0,0,8,,64.0,80.7,51.9,67.0,59.9,7.1,1,0,114,115,7.9,9,9
Loni Fangupo,7734,DI,PIT,2,0,,0,0,25,,45.6,72.1,62.3,46.3,,,0,0,4,4,0.0,0,0
Kyle Knox,7743,ED,NO,1,0,,0,0,20,,69.7,68.6,67.9,60.0,,,0,0,1,1,0.0,0,0
Dion Jordan,7785,ED,MIA,14,2,4.8,0,0,17,81.9,69.4,62.3,60.8,62.7,80.2,0.0,0,1,75,76,6.7,5,9
Barkevious Mingo,7787,ED,CLV,15,2,2.9,0,0,8,39.6,54.5,86.2,59.9,54.9,69.6,7.4,2,0,250,258,6.0,15,23
Dee Milliner,7790,CB,NYJ,13,1,6.4,0,0,22,53.9,58.6,88.4,58.8,77.9,56.1,11.8,2,0,248,256,1.6,4,14
D.J. Hayden,7793,CB,OAK,8,0,4.0,0,0,23,53.7,54.5,86.0,60.0,58.2,43.3,0.0,0,3,85,88,1.2,1,1
Sheldon Richardson,7794,DI,NYJ,16,16,1.9,0,1,22,59.4,76.5,46.1,56.6,90.7,73.2,3.3,2,4,325,338,9.8,32,42
Star Lotulelei,7795,DI,CAR,17,8,1.1,0,0,5,64.6,74.4,75.5,57.1,80.5,58.9,6.7,3,0,256,263,11.7,30,34
Kenny Vaccaro,7796,S,NO,14,5,6.3,1,0,20,64.0,66.7,0.0,53.1,84.5,86.8,2.8,1,4,309,313,5.8,18,30
Jarvis Jones,7798,ED,PIT,14,5,2.6,0,0,25,44.3,59.6,82.5,56.4,70.1,54.7,8.0,2,0,214,220,5.1,11,18
Eric Reid,7799,S,SF,19,7,9.5,0,0,28,69.6,69.5,84.6,72.0,66.5,67.9,9.1,3,0,402,419,1.2,5,23
Desmond Trufant,7803,CB,ATL,16,2,10.8,1,0,2,82.5,82.8,68.4,48.9,78.3,81.2,5.3,1,7,409,420,1.7,7,16
Sharrif Floyd,7804,DI,MIN,16,3,1.3,0,0,18,63.1,62.1,71.7,60.7,59.5,44.0,18.8,3,2,208,210,4.3,9,10
Bjoern Werner,7805,ED,IND,14,1,2.2,0,0,14,71.6,58.8,86.3,49.9,61.5,30.5,23.1,3,0,135,136,5.2,7,9
Xavier Rhodes,7806,CB,MIN,13,2,6.5,0,0,18,65.4,64.6,57.3,60.0,58.8,58.9,29.4,5,4,214,217,1.4,3,10
Datone Jones,7807,DI,GB,11,0,8.0,1,0,12,56.0,41.0,32.3,48.8,43.3,48.3,0.0,0,2,27,27,0.0,0,1
Sylvester Williams,7809,DI,DEN,16,1,2.4,0,0,10,54.5,56.4,84.9,52.0,62.5,59.2,5.3,1,1,161,165,7.5,12,17
Alec Ogletree,7811,LB,SL,16,12,3.9,0,4,26,62.7,63.0,45.3,63.6,63.4,66.3,12.5,8,2,407,414,6.9,28,44
Matt Elam,7813,S,BLT,16,9,6.7,0,0,3,39.7,51.0,85.1,65.2,73.2,69.0,16.7,7,2,395,407,2.0,8,26
Johnathan Cyprien,7814,S,JAX,15,9,6.4,0,1,15,28.8,35.1,86.2,92.5,56.1,75.7,14.0,8,3,437,440,3.2,14,40
Darius Slay,7817,CB,DET,11,3,13.0,0,0,11,53.6,50.8,85.0,56.2,34.9,58.3,25.0,2,3,88,91,1.1,1,3
Manti Te'o,7819,LB,SD,15,16,3.6,0,0,27,80.8,58.9,53.6,54.5,40.6,56.5,13.1,8,2,280,289,7.9,22,37
Johnthan Banks,7824,CB,TB,16,4,8.9,1,0,30,53.2,58.1,89.8,78.5,73.5,29.0,15.4,2,4,360,368,0.8,3,7
Kawann Short,7825,DI,CAR,17,4,1.9,0,1,5,65.4,76.5,77.4,62.4,79.5,77.6,6.9,2,1,180,185,9.4,17,23
Kiko Alonso,7827,LB,BUF,16,22,3.2,0,0,4,90.1,80.4,85.0,55.8,65.5,77.6,6.0,5,1,458,469,8.5,39,57
Johnathan Hankins,7830,DI,NYG,11,2,1.1,0,0,21,60.0,78.2,82.8,53.7,82.6,62.6,6.7,1,0,105,110,10.5,11,12
Jon Bostic,7831,LB,CHI,11,14,3.4,0,0,6,66.6,47.0,48.7,52.4,36.5,74.1,14.8,8,1,295,300,8.1,24,32
David Amerson,7832,CB,WAS,15,1,6.2,0,0,32,57.7,60.5,58.0,71.2,73.4,54.8,9.1,1,4,230,236,1.7,4,9
Jamie Collins Sr.,7833,LB,NE,17,3,4.2,0,0,19,70.7,72.2,82.8,79.2,61.5,80.8,8.3,2,0,153,155,7.8,12,19
Margus Hunt,7834,ED,CIN,11,0,3.0,0,0,7,63.8,52.6,81.5,55.5,41.8,69.1,0.0,0,0,29,30,0.0,0,1
Jamar Taylor,7835,CB,MIA,2,0,,0,0,17,44.9,47.5,77.6,60.0,63.9,71.6,,0,0,17,17,0.0,0,0
Arthur Brown,7837,LB,BLT,6,3,,0,0,3,57.1,61.5,78.9,66.6,64.1,43.0,0.0,0,0,19,19,0.0,0,0
D.J. Swearinger Sr.,7838,S,HST,16,4,3.4,0,0,13,59.2,58.0,0.0,43.5,67.2,66.9,17.8,8,4,297,306,8.1,24,33
Robert Alford,7841,CB,ATL,14,0,10.4,2,0,2,66.6,63.2,19.9,43.1,53.0,59.0,11.1,1,4,177,182,2.3,4,8
Dwayne Gratz,7845,CB,JAX,10,2,2.7,1,0,15,66.3,70.6,86.1,,81.4,72.0,0.0,0,2,184,184,2.2,4,7
Sio Moore,7847,LB,OAK,15,6,2.9,0,0,23,76.7,68.3,43.0,63.8,64.4,56.0,22.2,8,3,270,278,4.4,12,22
Bennie Logan,7848,DI,PHI,17,6,2.3,0,0,24,83.6,60.3,70.1,55.0,61.1,67.9,3.3,1,1,213,221,8.0,17,23
Leon McFadden,7849,CB,CLV,6,2,4.5,0,0,8,41.7,42.9,83.6,44.8,61.9,71.6,0.0,0,2,77,82,1.3,1,2
Tyrann Mathieu,7850,CB,ARZ,13,7,5.5,1,0,1,79.4,84.6,59.0,79.4,85.8,85.5,10.0,3,5,253,258,3.2,8,20
Blidi Wreh-Wilson,7851,CB,TEN,3,1,-1.0,0,0,31,68.3,71.4,79.2,49.4,83.8,60.0,0.0,0,0,17,18,5.9,1,1
T.J. McDonald,7852,S,SL,10,4,7.0,0,0,26,59.4,54.8,48.0,58.3,47.7,62.2,18.2,6,1,250,255,4.0,10,23
Markus Wheaton,7860,WR,PIT,1,0,,0,0,25,,60.5,89.4,,60.0,,,0,0,1,1,0.0,0,0
J.J. Wilcox,7861,S,DAL,12,1,8.2,0,0,9,39.1,48.4,39.9,58.9,84.4,76.6,7.1,1,2,175,181,3.4,6,12
Damontre Moore,7862,ED,NYG,8,1,2.8,1,0,21,60.5,54.9,0.0,54.5,71.7,74.2,0.0,0,2,31,31,9.7,3,5
John Jenkins,7863,DI,NO,18,3,3.2,0,0,20,62.1,66.3,85.5,57.2,67.7,69.5,0.0,0,0,206,209,6.3,13,20
Logan Ryan,7864,CB,NE,14,1,8.4,1,0,19,67.2,70.2,88.6,91.3,63.3,76.1,13.3,2,2,233,235,1.3,3,12
Shawn Williams,7865,S,CIN,1,0,9.0,0,0,7,61.7,64.8,69.2,,60.0,75.2,0.0,0,0,3,3,0.0,0,1
Jordan Hill,7868,DI,SEA,4,0,2.2,0,0,29,,67.0,78.5,58.4,69.8,72.0,0.0,0,0,22,22,18.2,4,5
Corey Lemonier,7869,ED,SF,11,3,3.2,1,1,28,71.3,67.9,20.4,67.0,66.6,69.5,11.1,1,3,66,68,3.0,2,5
Kayvon Webster,7871,CB,DEN,15,2,6.2,0,0,10,56.1,56.1,46.5,65.3,57.9,47.2,38.5,5,3,136,139,2.9,4,6
Duron Harmon,7872,S,NE,14,3,12.0,0,0,19,66.0,65.9,80.9,60.0,60.5,57.6,15.4,2,0,160,161,0.6,1,8
Will Davis,7874,CB,MIA,3,0,,0,0,17,39.8,38.5,78.7,,42.9,60.2,100.0,1,0,18,18,0.0,0,0
Brandon Williams,7875,DI,BLT,7,1,1.4,0,0,3,60.9,76.7,78.7,60.0,73.7,73.5,0.0,0,0,47,50,8.5,4,5
Zaviar Gooden,7879,LB,TEN,2,1,1.5,0,0,31,43.6,40.1,72.4,69.1,45.3,83.5,0.0,0,0,41,41,2.4,1,2
Nico Johnson,7881,LB,KC,2,1,9.5,0,0,16,67.7,68.4,73.7,59.9,62.6,82.0,0.0,0,0,12,12,8.3,1,2
Akeem Spence,7882,DI,TB,16,5,1.9,0,0,30,64.1,48.9,40.8,45.3,56.2,43.9,14.8,4,3,323,328,3.7,12,18
Alex Okafor,7885,ED,ARZ,1,0,,0,0,1,60.0,44.5,64.0,56.9,60.0,,,0,0,2,2,0.0,0,0
Jelani Jenkins,7886,LB,MIA,8,2,7.7,1,0,17,57.2,57.6,73.7,70.1,54.4,43.1,16.7,1,2,28,30,0.0,0,3
Duke Williams,7887,S,BUF,3,0,14.0,0,0,4,44.6,50.7,74.8,75.3,64.8,78.2,0.0,0,1,6,6,0.0,0,2
Shamarko Thomas,7893,CB,PIT,9,4,4.8,0,0,25,51.8,60.6,84.0,76.9,86.0,67.7,0.0,0,1,49,50,4.1,2,5
B.W. Webb,7896,CB,DAL,10,0,6.3,0,0,9,57.5,55.8,82.1,43.0,57.9,69.1,20.0,1,0,38,41,5.3,2,4
Khaseem Greene,7899,LB,CHI,9,3,3.2,0,1,6,43.5,38.5,14.2,66.1,44.6,64.6,12.5,3,0,140,142,8.6,12,18
Gerald Hodges,7902,LB,MIN,1,0,,0,0,18,,61.8,62.5,,60.0,,,0,0,2,2,0.0,0,0
Chris Harper,7905,WR,GB,1,0,,0,0,12,,44.0,65.0,,57.4,,,0,0,1,1,0.0,0,0
William Gholston,7908,ED,TB,12,4,2.4,0,0,30,59.7,56.9,64.6,57.9,56.9,37.7,16.7,4,1,126,128,8.7,11,16
Malliciah Goodman,7909,ED,ATL,14,4,1.2,0,0,2,56.3,61.7,83.9,54.6,66.0,58.1,10.0,1,0,154,155,2.6,4,5
John Simon,7911,LB,BLT,1,0,,0,0,3,,58.1,69.5,57.4,60.0,,,0,0,0,1,,0,0
Devin Taylor,7914,ED,DET,14,1,1.2,0,0,11,52.5,64.5,58.4,67.0,65.8,75.8,8.3,1,1,118,120,6.8,8,10
Sanders Commings,7916,CB,KC,1,0,1.0,0,0,16,61.5,71.0,67.6,,60.0,72.5,0.0,0,0,1,1,100.0,1,1
Earl Wolff,7918,S,PHI,11,7,9.1,0,0,24,48.5,54.9,83.5,78.4,68.7,81.6,9.5,2,0,174,183,2.3,4,12
Montori Hughes,7921,DI,IND,4,2,3.7,0,0,14,59.5,64.5,77.7,54.8,66.9,72.9,16.7,1,0,41,42,4.9,2,3
Stepfan Taylor,7922,HB,ARZ,1,0,,0,0,1,,60.0,60.4,,60.0,,,0,0,1,1,0.0,0,0
Lavar Edwards,7924,ED,TEN,7,2,1.0,1,0,31,,60.0,2.1,50.3,72.8,73.6,0.0,0,2,82,82,4.9,4,5
Steven Means,7929,ED,TB,8,0,5.8,1,0,30,60.8,49.5,14.4,48.0,61.7,72.4,0.0,0,1,28,29,7.1,2,4
A.J. Klein,7930,LB,CAR,8,1,0.3,0,0,5,66.9,68.5,83.9,79.1,59.0,64.5,16.7,1,0,55,58,5.5,3,4
Brandon McGee,7931,CB,SL,3,0,3.2,0,0,26,30.1,29.9,79.1,57.9,45.6,63.0,16.7,1,3,27,27,7.4,2,5
Cooper Taylor,7934,S,NYG,2,0,,0,0,21,60.9,52.8,66.8,,60.0,27.2,100.0,1,0,2,2,0.0,0,0
Stansly Maponga,7935,ED,ATL,12,1,8.0,0,0,2,64.7,36.5,31.5,48.3,35.5,75.2,0.0,0,1,42,42,2.4,1,3
Chris Thompson,7936,HB,WAS,1,0,,0,0,32,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Quinton Dial,7939,DI,SF,1,0,6.0,0,0,28,,54.9,73.2,51.6,62.6,68.6,0.0,0,0,3,3,0.0,0,1
Micah Hyde,7941,CB,GB,16,4,6.8,0,0,12,66.2,71.2,85.6,63.2,84.1,81.2,6.7,1,0,116,117,3.4,4,10
Brandon Jenkins,7944,LB,WAS,3,0,,0,0,32,62.7,43.7,0.0,50.4,60.0,69.9,,0,1,3,3,0.0,0,0
Josh Boyd,7949,DI,GB,9,2,2.4,0,0,12,59.3,54.5,80.0,53.8,60.2,51.5,12.5,1,0,43,44,7.0,3,5
Josh Evans,7951,S,JAX,14,6,9.2,0,0,15,39.5,45.3,22.8,60.0,67.3,50.5,11.4,4,3,308,311,1.9,6,25
Tourek Williams,7960,ED,SD,8,2,4.8,0,0,27,31.1,47.1,82.7,59.5,54.6,26.8,12.5,1,0,84,87,3.6,3,5
DeVonte Holloman,7966,LB,DAL,5,1,2.5,0,0,9,39.1,30.1,76.4,52.8,32.3,57.4,0.0,0,0,86,90,5.8,5,8
Cornelius Washington,7969,ED,CHI,2,0,0.0,0,0,6,,33.6,71.3,56.9,40.6,67.4,0.0,0,0,8,8,12.5,1,1
Bacarri Rambo,7972,S,WAS,8,5,6.2,0,0,32,44.0,40.9,80.0,89.8,39.8,41.4,14.3,4,0,139,142,7.9,11,19
Nate Palmer,7974,ED,GB,6,2,3.2,0,0,12,49.8,48.6,80.9,47.2,56.4,80.6,0.0,0,0,86,89,9.3,8,13
Chris Jones,7979,DI,NE,15,15,2.7,0,0,19,58.9,35.8,78.2,45.1,35.7,71.3,6.1,3,1,378,382,5.8,22,31
Stacy McGee,7987,DI,OAK,15,7,1.6,0,0,23,58.3,52.9,63.7,52.5,55.6,77.3,0.0,0,1,199,203,4.5,9,10
Vince Williams,7988,LB,PIT,15,7,3.2,0,0,25,58.1,56.9,88.9,46.3,58.0,70.3,9.8,4,0,215,220,9.3,20,30
Mike Catapano,7989,DI,KC,7,0,2.0,0,0,16,60.1,55.0,0.0,57.3,68.9,70.2,0.0,0,2,14,14,7.1,1,1
Demetrius McCray,7992,CB,JAX,5,0,,0,0,15,47.9,50.5,80.7,,60.0,61.6,100.0,1,1,47,47,0.0,0,0
Michael Mauti,7995,LB,MIN,4,0,3.0,0,0,18,61.5,50.3,68.0,,50.5,29.9,50.0,1,0,10,10,0.0,0,1
Armonty Bryant,7999,DI,CLV,10,0,4.0,0,0,8,67.1,52.8,81.6,51.9,44.4,74.4,0.0,0,0,27,27,3.7,1,1
Jordan Poyer,8000,CB,CLV,5,0,13.0,0,0,8,58.6,58.8,78.3,59.4,60.5,55.4,33.3,2,1,32,35,3.1,1,4
D.C. Jefferson,8001,TE,ARZ,1,0,,0,0,1,,61.2,60.1,,60.0,,,0,0,1,1,0.0,0,0
Michael Buchanan,8009,ED,NE,5,0,,0,0,19,41.9,42.6,79.5,48.2,56.8,71.0,,0,0,9,9,0.0,0,0
Everett Dawkins,8012,DI,DAL,1,0,,0,0,9,,56.3,74.7,53.2,59.9,,,0,0,10,10,0.0,0,0
Ty Powell,8014,LB,BUF,3,1,3.0,0,0,4,,73.0,73.3,63.8,68.9,73.6,0.0,0,0,9,10,11.1,1,1
Sam Barrington,8015,LB,GB,1,0,,0,0,12,,60.0,65.6,,60.0,,,0,0,1,1,0.0,0,0
David Bass,8016,ED,CHI,12,6,1.9,0,0,6,54.0,59.4,83.3,59.0,60.3,28.1,19.0,4,0,154,156,5.2,8,11
Steve Beauharnais,8018,LB,NE,1,1,,0,0,19,,68.5,63.6,,61.8,74.9,0.0,0,0,1,1,0.0,0,0
Kemal Ishmael,8026,S,ATL,1,0,,0,0,2,60.0,60.3,66.9,,60.0,,,0,0,2,2,0.0,0,0
Zeke Motta,8027,S,ATL,5,3,4.0,0,0,2,60.2,54.1,78.8,50.3,46.3,29.6,44.4,4,0,62,63,1.6,1,2
Daimion Stafford,8031,S,TEN,1,0,,0,0,31,47.6,46.1,71.2,59.5,60.0,75.2,,0,0,2,2,0.0,0,0
Marcus Cooper,8035,CB,KC,16,1,14.6,0,0,16,55.1,56.3,88.2,60.0,59.4,76.6,25.0,2,4,223,226,0.4,1,5
Damion Square,8042,DI,PHI,11,1,2.7,0,0,24,60.0,37.0,40.0,50.3,42.9,36.6,20.0,1,1,76,76,2.6,2,3
Robert Lester,8045,S,CAR,11,3,7.8,0,0,5,71.3,70.6,81.4,48.8,60.7,70.9,12.5,1,0,102,107,2.0,2,4
Keelan Johnson,8065,S,PHI,1,0,2.0,0,0,24,61.4,65.4,70.1,,63.8,75.2,0.0,0,0,8,8,12.5,1,1
Josh McNary,8073,LB,IND,6,1,3.5,0,0,14,68.2,73.6,76.4,64.1,77.8,61.1,0.0,0,0,22,22,13.6,3,4
Ezekiel Ansah,8094,ED,DET,14,2,0.5,0,1,11,56.4,65.1,29.5,60.8,73.9,64.2,11.8,2,4,183,187,7.1,13,13
C.J. Anderson,8101,HB,DEN,1,0,,0,0,10,,60.0,60.5,,60.0,,,0,0,1,1,0.0,0,0
Troy Davis,8108,ED,NYJ,1,0,,0,0,22,,51.8,71.0,58.4,52.9,,,0,0,6,6,0.0,0,0
A.J. Bouye,8110,CB,HST,1,0,,0,0,13,,60.0,64.2,,60.0,,,0,0,1,1,0.0,0,0
Jahleel Addae,8117,S,SD,17,4,6.1,0,0,27,67.8,68.8,83.0,71.9,63.5,67.0,17.6,3,1,96,96,5.2,5,10
Charles James II,8120,CB,NYG,1,0,,0,0,21,60.0,61.6,65.9,,60.0,,,0,0,1,1,0.0,0,0
Jaron Brown,8128,WR,ARZ,1,0,,0,0,1,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Josh Martin,8138,ED,KC,4,1,2.5,0,0,16,77.0,70.6,72.6,49.8,77.7,79.0,0.0,0,0,44,45,11.4,5,6
Paul Worrilow,8141,LB,ATL,14,15,3.5,0,0,2,52.8,57.1,30.7,70.6,59.8,77.7,5.1,4,4,338,343,10.9,37,60
Michael Brooks,8145,DI,SEA,1,1,,0,0,29,,60.5,73.1,60.8,59.0,68.1,0.0,0,0,5,5,0.0,0,0
Andy Mulumba,8151,ED,GB,13,5,1.4,0,0,12,62.4,53.1,61.4,47.5,61.9,70.8,0.0,0,1,130,130,8.5,11,12
Kwame Geathers,8175,DI,SD,6,1,8.0,0,0,27,60.0,38.2,76.0,51.8,50.4,26.9,0.0,0,0,18,20,0.0,0,2
Abry Jones,8177,DI,JAX,8,0,2.6,0,0,15,60.0,65.0,80.4,53.3,68.9,73.8,0.0,0,0,80,80,6.3,5,9
Darius Eubanks,8180,LB,CLV,4,0,5.6,0,0,8,63.5,64.5,79.7,52.0,64.6,82.3,0.0,0,0,48,48,6.3,3,7
Rod Sweeting,8185,CB,NO,2,0,4.0,0,0,20,55.6,57.6,87.9,,65.3,79.0,0.0,0,0,12,12,8.3,1,1
Benson Mayowa,8196,ED,SEA,2,0,4.0,0,0,29,60.4,61.7,73.8,53.4,69.3,71.5,0.0,0,0,6,6,16.7,1,2
Justin Green,8203,CB,NE,1,0,,0,0,19,77.5,77.5,71.9,,60.0,,,0,0,4,4,0.0,0,0
Glenn Foster,8204,DI,NO,11,1,-2.0,0,0,20,70.4,53.1,25.4,56.2,53.7,71.8,0.0,0,0,39,39,2.6,1,1
Jake Knott,8215,LB,PHI,4,1,3.5,0,0,24,68.0,84.0,75.9,,77.4,80.7,0.0,0,0,18,18,11.1,2,4
Justin Tuggle,8225,LB,HST,7,0,6.0,0,0,13,64.7,81.6,77.1,,76.2,79.1,0.0,0,0,29,29,3.4,1,2
Melvin White,8248,CB,CAR,15,0,4.0,1,0,5,64.7,65.8,31.5,58.9,78.1,69.0,0.0,0,5,210,216,2.4,5,7
Russell Shepard,8254,WR,TB,1,0,,0,0,30,,61.0,89.4,,60.0,,,0,0,1,1,0.0,0,0
Joe Vellano,8264,DI,NE,18,8,2.8,0,0,19,63.5,57.1,87.6,54.1,56.6,80.4,0.0,0,0,328,331,8.8,29,37
Ray-Ray Armstrong,8271,LB,SL,2,0,3.3,0,0,26,61.7,58.6,68.9,59.0,58.5,75.2,0.0,0,0,15,16,13.3,2,3
Kenny Demens,8273,LB,ARZ,1,0,4.0,0,0,1,,68.0,67.6,57.4,67.5,74.9,0.0,0,0,6,6,33.3,2,2
Gerald Rivers,8290,ED,JAX,2,0,1.0,0,0,15,,48.9,72.5,67.6,46.5,67.4,0.0,0,0,6,6,16.7,1,1
Cameron Lawrence,8293,LB,DAL,2,0,,0,0,9,33.9,34.5,69.6,66.8,44.4,71.7,,0,0,34,34,0.0,0,0
Zach Minter,8304,DI,CHI,2,0,,1,0,6,,31.9,0.0,55.0,44.8,,100.0,1,1,17,17,0.0,0,0
Eric Martin,8309,ED,CLV,8,1,3.3,0,0,8,60.0,64.2,80.3,55.9,65.0,75.5,0.0,0,0,36,37,2.8,1,3
John Lotulelei,8311,LB,JAX,8,1,0.0,0,0,15,71.1,63.0,72.3,52.0,54.4,81.3,0.0,0,0,49,49,2.0,1,1
Kevin Reddick,8326,LB,NO,3,0,3.0,0,0,20,63.4,61.8,74.1,58.2,59.6,69.9,0.0,0,0,9,9,11.1,1,1
Jake Stoneburner,8353,TE,GB,1,0,,0,0,12,,44.4,0.0,,60.0,,,0,1,1,1,0.0,0,0
Tony Jefferson,8361,S,ARZ,5,5,8.0,0,0,1,54.3,63.8,81.2,91.8,77.8,73.3,10.0,1,0,54,54,1.9,1,4
Ryan Robinson,8363,ED,OAK,5,0,9.0,0,0,23,60.1,51.5,81.7,50.5,56.8,73.0,0.0,0,0,11,11,0.0,0,2
Stefan Charles,8387,DI,BUF,8,0,2.2,0,1,4,,76.1,78.9,55.7,77.3,74.1,16.7,2,0,54,54,14.8,8,10
Ka'Lial Glaud,8393,LB,TB,3,0,,0,0,30,60.0,50.0,68.9,,52.8,,,0,0,5,5,0.0,0,0
Jeff Heath,8396,S,DAL,12,4,15.4,0,1,9,52.2,56.6,83.3,71.2,65.1,59.9,16.1,5,0,239,245,1.3,3,22
Jakar Hamilton,8408,S,DAL,2,0,,0,0,9,49.5,47.1,71.9,,60.0,80.1,,0,0,3,3,0.0,0,0
Jayson DiManche,8414,LB,CIN,3,2,4.5,0,0,7,67.0,67.6,72.5,50.1,70.6,77.7,0.0,0,0,19,19,5.3,1,2
Chris Banjo,8419,S,GB,10,1,12.5,0,0,12,69.7,62.7,78.8,55.7,39.0,38.5,37.5,3,0,67,68,0.0,0,4
Josh Aubrey,8428,S,CLV,1,0,,0,0,8,60.0,60.7,67.9,,60.0,,,0,0,3,3,0.0,0,0
Willie Jefferson,8429,ED,HST,4,2,,0,0,13,60.0,66.7,73.6,69.7,61.4,72.4,0.0,0,0,15,15,0.0,0,0
Joplo Bartu,8455,LB,ATL,15,12,2.3,0,0,2,41.8,59.4,77.7,59.3,74.2,61.3,13.2,7,1,341,349,7.6,26,34
Darryl Morris,8456,CB,SF,2,0,,0,0,28,67.8,67.8,71.1,,60.0,75.1,,0,0,4,4,0.0,0,0
Christian Tupou,8482,DI,CHI,5,0,2.0,0,0,6,,64.2,79.1,50.1,68.1,67.3,0.0,0,0,43,43,2.3,1,1
Nickell Robey-Coleman,8483,CB,BUF,16,4,2.3,1,0,4,77.0,79.8,53.7,82.8,71.2,51.2,15.4,2,6,149,153,2.7,4,7
Wes Horton,8484,ED,CAR,10,2,3.0,0,0,5,61.3,39.2,0.0,46.4,53.3,37.5,16.7,1,1,46,48,4.3,2,3
LaRoy Reynolds,8500,LB,JAX,2,0,1.5,0,0,15,90.4,84.1,70.1,,65.6,80.5,0.0,0,0,36,36,11.1,4,4
Caesar Rayford,8506,ED,DAL,7,1,,1,0,9,57.4,48.7,39.7,52.7,58.4,70.2,0.0,0,1,47,49,0.0,0,0
Terence Garvin,8515,LB,PIT,4,0,4.0,0,0,25,67.6,48.0,77.3,56.0,34.4,26.2,50.0,1,0,13,13,7.7,1,1
Paul Hazel,8522,ED,CLV,2,0,,0,0,8,,67.4,72.5,66.3,60.1,,,0,0,4,4,0.0,0,0
Shelton Johnson,8527,S,OAK,2,0,,0,0,23,63.7,65.7,71.1,,60.8,75.2,,0,0,11,11,0.0,0,0
Eric Page,8539,WR,TB,1,0,,0,0,30,,60.0,60.0,,60.0,,,0,0,1,1,0.0,0,0
Jason Vega,8562,ED,DAL,2,0,3.5,0,0,9,,29.9,0.0,49.8,44.7,69.9,0.0,0,2,16,17,12.5,2,2
